Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-19,16:55:15.3389,,Game Started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:56:23.5713,Continuous,KeyDown,1,1,0,1,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:09.5203,Continuous,KeyDown,2,3,4,7,w,Correct,W,0,2570355,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:09.8115,Continuous,KeyDown,2,3,4,7,e,Correct,E,0,2988549,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:09.8115,Continuous,Sequence Success,2,3,4,7,NA,NA,NA,NA,0,8061457,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:10.1800,Continuous,KeyDown,2,3,4,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:10.4299,Continuous,KeyDown,2,3,4,7,r,Correct,R,0,2501996,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:10.6662,Continuous,KeyDown,2,3,4,7,w,Correct,W,0,2362938,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:10.8886,Continuous,KeyDown,2,3,4,7,e,Correct,E,0,222289,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:10.8886,Continuous,Sequence Success,2,3,4,7,NA,NA,NA,NA,0,7087824,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:11.2502,Continuous,KeyDown,2,3,4,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:11.4731,Continuous,KeyDown,2,3,4,7,r,Correct,R,0,2224434,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:11.7504,Continuous,Sequence Failed,2,3,4,7,NA,NA,NA,NA,0,500409,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:11.7504,Continuous,InputWindowOver,2,3,4,7,NA,NA,NA,NA,NA,5,1,2,6,Fish Escaped,NA,NA,
2020-05-19,17:00:34.5312,Continuous,KeyDown,2,3,4,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:34.7796,Continuous,KeyDown,2,3,4,8,r,Correct,R,0,2500813,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:34.9955,Continuous,KeyDown,2,3,4,8,w,Correct,W,0,2153691,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:35.2109,Continuous,KeyDown,2,3,4,8,e,Correct,E,0,2153948,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:35.2109,Continuous,Sequence Success,2,3,4,8,NA,NA,NA,NA,0,6808452,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:35.5366,Continuous,KeyDown,2,3,4,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:35.7450,Continuous,KeyDown,2,3,4,8,r,Correct,R,0,2083073,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:35.9954,Continuous,KeyDown,2,3,4,8,w,Correct,W,0,2502284,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:36.1839,Continuous,KeyDown,2,3,4,8,e,Correct,E,0,187508,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:36.1839,Continuous,Sequence Success,2,3,4,8,NA,NA,NA,NA,0,6460437,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:36.6277,Continuous,KeyDown,2,3,4,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:36.8511,Continuous,KeyDown,2,3,4,8,r,Correct,R,0,2222506,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:37.1279,Continuous,KeyDown,2,3,4,8,w,Correct,W,0,2780371,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:37.4131,Continuous,KeyDown,2,3,4,8,e,Correct,E,0,2848509,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:37.4141,Continuous,Sequence Success,2,3,4,8,NA,NA,NA,NA,0,7851386,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:37.6764,Continuous,KeyDown,2,3,4,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:37.8779,Continuous,KeyDown,2,3,4,8,r,Correct,R,0,2014693,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:38.1631,Continuous,KeyDown,2,3,4,8,w,Correct,W,0,2848819,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:38.3711,Continuous,KeyDown,2,3,4,8,e,Correct,E,0,2083238,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:38.3711,Continuous,Sequence Success,2,3,4,8,NA,NA,NA,NA,0,694675,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:38.6643,Continuous,KeyDown,2,3,4,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:38.8927,Continuous,KeyDown,2,3,4,8,r,Correct,R,0,2293494,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:39.1081,Continuous,KeyDown,2,3,4,8,w,Correct,W,0,2153987,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:39.3515,Continuous,KeyDown,2,3,4,8,e,Correct,E,0,2433268,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:39.3515,Continuous,Sequence Success,2,3,4,8,NA,NA,NA,NA,0,6880749,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:39.6018,Continuous,KeyDown,2,3,4,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:39.9070,Continuous,KeyDown,2,3,4,8,r,Correct,R,0,3057632,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:40.1574,Continuous,KeyDown,2,3,4,8,w,Correct,W,0,2502228,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:40.4356,Continuous,KeyDown,2,3,4,8,e,Correct,E,0,27802,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:40.4356,Continuous,Sequence Success,2,3,4,8,NA,NA,NA,NA,0,8340061,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:00:40.4496,Continuous,InputWindowOver,2,3,5,8,NA,NA,NA,NA,NA,6,0,2,6,Got Fish,NA,NA,
2020-05-19,17:01:01.1852,Continuous,KeyDown,2,3,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:01.4071,Continuous,KeyDown,2,3,5,9,r,Correct,R,0,2224289,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:01.6155,Continuous,KeyDown,2,3,5,9,w,Correct,W,0,2084445,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:01.8374,Continuous,KeyDown,2,3,5,9,e,Correct,E,0,2223468,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:01.8374,Continuous,Sequence Success,2,3,5,9,NA,NA,NA,NA,0,6532203,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:02.0598,Continuous,KeyDown,2,3,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:02.2613,Continuous,KeyDown,2,3,5,9,r,Correct,R,0,2015429,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:02.4558,Continuous,KeyDown,2,3,5,9,w,Correct,W,0,194579,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:02.6368,Continuous,KeyDown,2,3,5,9,e,Correct,E,0,1806469,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:02.6368,Continuous,Sequence Success,2,3,5,9,NA,NA,NA,NA,0,5767688,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:02.8946,Continuous,KeyDown,2,3,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:03.0891,Continuous,KeyDown,2,3,5,9,r,Correct,R,0,1945784,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:03.2836,Continuous,KeyDown,2,3,5,9,w,Correct,W,0,1945822,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:03.4990,Continuous,KeyDown,2,3,5,9,e,Correct,E,0,2154055,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:03.4990,Continuous,Sequence Success,2,3,5,9,NA,NA,NA,NA,0,604566,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:03.7414,Continuous,KeyDown,2,3,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:03.9369,Continuous,KeyDown,2,3,5,9,r,Correct,R,0,19458,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:04.1373,Continuous,KeyDown,2,3,5,9,w,Correct,W,0,2015562,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:04.3258,Continuous,KeyDown,2,3,5,9,e,Correct,E,0,1876278,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:04.3258,Continuous,Sequence Success,2,3,5,9,NA,NA,NA,NA,0,5837641,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:04.5482,Continuous,KeyDown,2,3,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:04.7706,Continuous,KeyDown,2,3,5,9,r,Correct,R,0,2223792,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:04.9651,Continuous,KeyDown,2,3,5,9,w,Correct,W,0,1945728,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:05.2359,Continuous,KeyDown,2,3,5,9,e,Correct,E,0,2709845,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:05.2359,Continuous,Sequence Success,2,3,5,9,NA,NA,NA,NA,0,6879365,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:05.5411,Continuous,KeyDown,2,3,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:05.7296,Continuous,KeyDown,2,3,5,9,r,Correct,R,0,1876505,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:05.9311,Continuous,KeyDown,2,3,5,9,w,Correct,W,0,2015026,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:06.1320,Continuous,KeyDown,2,3,5,9,e,Correct,E,0,2015707,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:06.1330,Continuous,Sequence Success,2,3,5,9,NA,NA,NA,NA,0,5907238,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:06.5071,Continuous,KeyDown,2,3,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:06.6956,Continuous,KeyDown,2,3,5,9,r,Correct,R,0,1875979,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:06.9449,Continuous,KeyDown,2,3,5,9,w,Correct,W,0,2501701,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:07.1120,Continuous,Sequence Failed,2,3,5,9,NA,NA,NA,NA,0,6045669,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:07.1120,Continuous,InputWindowOver,2,3,6,9,NA,NA,NA,NA,NA,6,1,2,7,Got Fish,NA,NA,
2020-05-19,17:01:29.1685,Continuous,KeyDown,2,2,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:29.4388,Continuous,KeyDown,2,2,6,10,r,Correct,R,0,2709751,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:29.6752,Continuous,KeyDown,2,2,6,10,w,Correct,W,0,2363032,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:29.9390,Continuous,KeyDown,2,2,6,10,e,Correct,E,0,2640989,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:29.9390,Continuous,Sequence Success,2,2,6,10,NA,NA,NA,NA,0,7713772,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:30.1893,Continuous,KeyDown,2,2,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:30.4048,Continuous,KeyDown,2,2,6,10,r,Correct,R,0,2154181,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:30.6272,Continuous,KeyDown,2,2,6,10,w,Correct,W,0,2223788,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:30.8426,Continuous,KeyDown,2,2,6,10,e,Correct,E,0,2153917,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:30.8426,Continuous,Sequence Success,2,2,6,10,NA,NA,NA,NA,0,6531886,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:31.0999,Continuous,KeyDown,2,2,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:31.3014,Continuous,KeyDown,2,2,6,10,r,Correct,R,0,2014885,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:31.5029,Continuous,KeyDown,2,2,6,10,w,Correct,W,0,2015387,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:31.7248,Continuous,KeyDown,2,2,6,10,e,Correct,E,0,2224236,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:31.7248,Continuous,Sequence Success,2,2,6,10,NA,NA,NA,NA,0,6254508,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:32.0589,Continuous,KeyDown,2,2,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:32.2663,Continuous,KeyDown,2,2,6,10,r,Correct,R,0,2085273,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:32.4748,Continuous,KeyDown,2,2,6,10,w,Correct,W,0,2083945,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:32.6842,Continuous,KeyDown,2,2,6,10,e,Correct,E,0,2084303,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:32.6842,Continuous,Sequence Success,2,2,6,10,NA,NA,NA,NA,0,6253521,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:32.9825,Continuous,KeyDown,2,2,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:33.1420,Continuous,KeyDown,2,2,6,10,r,Correct,R,0,1598158,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:33.3789,Continuous,KeyDown,2,2,6,10,w,Correct,W,0,2362772,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:33.5868,Continuous,KeyDown,2,2,6,10,e,Correct,E,0,2087077,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:33.5868,Continuous,Sequence Success,2,2,6,10,NA,NA,NA,NA,0,6048007,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:33.8307,Continuous,KeyDown,2,2,6,10,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:34.0526,Continuous,KeyDown,2,2,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:34.6854,Continuous,KeyDown,2,2,6,10,t,Correct,R,0,6321783,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:34.8515,Continuous,KeyDown,2,2,6,10,r,Correct,R,0,166759,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:35.0879,Continuous,KeyDown,2,2,6,10,w,Correct,W,0,2362965,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:35.2903,Continuous,KeyDown,2,2,6,10,e,Correct,E,0,2015189,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:35.2903,Continuous,Sequence Success,2,2,6,10,NA,NA,NA,NA,1,236753,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:35.3522,Continuous,InputWindowOver,2,2,6,10,NA,NA,NA,NA,NA,6,0,1,6,Fish Escaped,NA,NA,
2020-05-19,17:01:53.9066,Continuous,KeyDown,2,2,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:54.1559,Continuous,KeyDown,2,2,6,11,r,Correct,R,0,2501798,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:54.4127,Continuous,KeyDown,2,2,6,11,w,Correct,W,0,2570355,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:54.6217,Continuous,KeyDown,2,2,6,11,e,Correct,E,0,2084578,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:54.6217,Continuous,Sequence Success,2,2,6,11,NA,NA,NA,NA,0,7156731,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:54.8790,Continuous,KeyDown,2,2,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:55.0525,Continuous,KeyDown,2,2,6,11,r,Correct,R,0,1737347,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:55.2610,Continuous,KeyDown,2,2,6,11,w,Correct,W,0,2085118,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:55.4206,Continuous,KeyDown,2,2,6,11,e,Correct,E,0,1597891,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:55.4206,Continuous,Sequence Success,2,2,6,11,NA,NA,NA,NA,0,5420357,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:55.6988,Continuous,KeyDown,2,2,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:55.8793,Continuous,KeyDown,2,2,6,11,r,Correct,R,0,1806738,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:56.1087,Continuous,KeyDown,2,2,6,11,w,Correct,W,0,2293079,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:56.2758,Continuous,KeyDown,2,2,6,11,e,Correct,E,0,1667311,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:56.2758,Continuous,Sequence Success,2,2,6,11,NA,NA,NA,NA,0,5767128,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:56.7056,Continuous,KeyDown,2,2,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:56.8662,Continuous,KeyDown,2,2,6,11,r,Correct,R,0,1598363,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:57.1440,Continuous,KeyDown,2,2,6,11,w,Correct,W,0,2779464,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:57.3734,Continuous,KeyDown,2,2,6,11,e,Correct,E,0,2295746,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:57.3734,Continuous,Sequence Success,2,2,6,11,NA,NA,NA,NA,0,6673573,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:57.6367,Continuous,KeyDown,2,2,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:57.8037,Continuous,KeyDown,2,2,6,11,r,Correct,R,0,1667228,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:57.9987,Continuous,KeyDown,2,2,6,11,w,Correct,W,0,1945764,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:58.2141,Continuous,KeyDown,2,2,6,11,e,Correct,E,0,2154471,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:58.2141,Continuous,Sequence Success,2,2,6,11,NA,NA,NA,NA,0,5767463,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:58.4645,Continuous,KeyDown,2,2,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:58.6380,Continuous,KeyDown,2,2,6,11,r,Correct,R,0,1737895,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:58.8250,Continuous,KeyDown,2,2,6,11,w,Correct,W,0,1876237,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:59.0205,Continuous,KeyDown,2,2,6,11,e,Correct,E,0,1945347,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:59.0205,Continuous,Sequence Success,2,2,6,11,NA,NA,NA,NA,0,5559478,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:59.2564,Continuous,KeyDown,2,2,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:59.4578,Continuous,KeyDown,2,2,6,11,r,Correct,R,0,2015297,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:59.6738,Continuous,KeyDown,2,2,6,11,w,Correct,W,0,215534,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:59.8613,Continuous,KeyDown,2,2,6,11,e,Correct,E,0,187422,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:01:59.8613,Continuous,Sequence Success,2,2,6,11,NA,NA,NA,NA,0,6044858,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:00.0627,Continuous,KeyDown,2,2,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:00.1106,Continuous,Sequence Failed,2,2,6,11,NA,NA,NA,NA,0,0486157,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:00.1106,Continuous,InputWindowOver,2,2,7,11,NA,NA,NA,NA,NA,7,1,4,8,Got Fish,NA,NA,
2020-05-19,17:02:20.2982,Continuous,KeyDown,2,2,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:20.5405,Continuous,KeyDown,2,2,7,12,r,Correct,R,0,2431006,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:20.7420,Continuous,KeyDown,2,2,7,12,w,Correct,W,0,2015278,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:20.9504,Continuous,KeyDown,2,2,7,12,e,Correct,E,0,2084397,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:20.9504,Continuous,Sequence Success,2,2,7,12,NA,NA,NA,NA,0,6530681,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:21.2147,Continuous,KeyDown,2,2,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:21.4022,Continuous,KeyDown,2,2,7,12,r,Correct,R,0,1876239,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:21.6242,Continuous,KeyDown,2,2,7,12,w,Correct,W,0,2224232,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:21.8545,Continuous,KeyDown,2,2,7,12,e,Correct,E,0,2292839,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:21.8545,Continuous,Sequence Success,2,2,7,12,NA,NA,NA,NA,0,6393309,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:22.1039,Continuous,KeyDown,2,2,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:22.3193,Continuous,KeyDown,2,2,7,12,r,Correct,R,0,2154848,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:22.5068,Continuous,KeyDown,2,2,7,12,w,Correct,W,0,1875912,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:22.7093,Continuous,KeyDown,2,2,7,12,e,Correct,E,0,2014843,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:22.7093,Continuous,Sequence Success,2,2,7,12,NA,NA,NA,NA,0,6045603,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:22.9447,Continuous,KeyDown,2,2,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:23.1740,Continuous,KeyDown,2,2,7,12,r,Correct,R,0,2293537,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:23.4174,Continuous,KeyDown,2,2,7,12,w,Correct,W,0,2432512,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:23.6258,Continuous,KeyDown,2,2,7,12,e,Correct,E,0,2084594,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:23.6258,Continuous,Sequence Success,2,2,7,12,NA,NA,NA,NA,0,6810643,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:23.9809,Continuous,KeyDown,2,2,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:24.1953,Continuous,KeyDown,2,2,7,12,r,Correct,R,0,2154545,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:24.3973,Continuous,KeyDown,2,2,7,12,w,Correct,W,0,2014962,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:24.5988,Continuous,KeyDown,2,2,7,12,e,Correct,E,0,2015317,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:24.5988,Continuous,Sequence Success,2,2,7,12,NA,NA,NA,NA,0,6184824,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:24.8631,Continuous,KeyDown,2,2,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:25.0576,Continuous,KeyDown,2,2,7,12,r,Correct,R,0,1946267,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:25.2800,Continuous,KeyDown,2,2,7,12,w,Correct,W,0,222222,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:25.5303,Continuous,KeyDown,2,2,7,12,e,Correct,E,0,2501865,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:25.5303,Continuous,Sequence Success,2,2,7,12,NA,NA,NA,NA,0,6670352,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:25.7807,Continuous,KeyDown,2,2,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:25.9891,Continuous,KeyDown,2,2,7,12,r,Correct,R,0,2084863,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:26.2115,Continuous,KeyDown,2,2,7,12,w,Correct,W,0,2222729,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:26.5721,Continuous,Sequence Failed,2,2,7,12,NA,NA,NA,NA,0,7921554,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:02:26.5731,Continuous,InputWindowOver,2,2,8,12,NA,NA,NA,NA,NA,6,1,3,7,Got Fish,NA,NA,
2020-05-19,17:02:40.9569,Continuous,Frustration Questionnaire,NA,NA,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,
2020-05-19,17:03:10.3585,Continuous,KeyDown,3,4,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
