Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-19,17:08:17.5906,,Game Started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:09:01.1044,Discrete,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:12:41.4997,Discrete,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:12:41.7211,Discrete,KeyDown,2,2,5,9,r,Correct,R,0,2223477,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:12:41.9365,Discrete,KeyDown,2,2,5,9,w,Correct,W,0,2153851,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:12:42.1589,Discrete,KeyDown,2,2,5,9,e,Correct,E,0,2223724,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:12:42.1589,Discrete,Sequence Success,2,2,5,9,NA,NA,NA,NA,0,6601052,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:12:44.1187,Discrete,InputWindowOver,2,2,6,9,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-19,17:13:02.8811,Discrete,KeyDown,2,2,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:03.1240,Discrete,KeyDown,2,2,6,10,r,Correct,R,0,2432925,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:03.3045,Discrete,KeyDown,2,2,6,10,w,Correct,W,0,1805179,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:03.4920,Discrete,KeyDown,2,2,6,10,e,Correct,E,0,187721,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:03.4920,Discrete,Sequence Success,2,2,6,10,NA,NA,NA,NA,0,6115314,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:03.9927,Discrete,KeyDown,2,2,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:04.1936,Discrete,KeyDown,2,2,6,10,r,Correct,R,0,2014651,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:04.4295,Discrete,KeyDown,2,2,6,10,w,Correct,W,0,2361636,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:04.6110,Discrete,KeyDown,2,2,6,10,e,Correct,E,0,1806799,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:04.6110,Discrete,Sequence Success,2,2,6,10,NA,NA,NA,NA,0,6183086,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:04.8265,Discrete,KeyDown,2,2,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:05.0065,Discrete,KeyDown,2,2,6,10,r,Correct,R,0,180686,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:05.2149,Discrete,KeyDown,2,2,6,10,w,Correct,W,0,2084039,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:05.3825,Discrete,KeyDown,2,2,6,10,e,Correct,E,0,1667942,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:05.3825,Discrete,Sequence Success,2,2,6,10,NA,NA,NA,NA,0,5558841,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:05.5899,Discrete,KeyDown,2,2,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:05.7575,Discrete,KeyDown,2,2,6,10,r,Correct,R,0,1668032,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:05.8612,Discrete,Sequence Failed,2,2,6,10,NA,NA,NA,NA,0,2710409,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:05.8612,Discrete,InputWindowOver,2,2,6,10,NA,NA,NA,NA,NA,3,1,3,4,Fish Escaped,NA,NA,
2020-05-19,17:13:26.3126,Discrete,KeyDown,2,2,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:26.5409,Discrete,KeyDown,2,2,6,11,r,Correct,R,0,2292593,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:26.7429,Discrete,KeyDown,2,2,6,11,w,Correct,W,0,2015094,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:26.9439,Discrete,KeyDown,2,2,6,11,e,Correct,E,0,2015536,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:26.9449,Discrete,Sequence Success,2,2,6,11,NA,NA,NA,NA,0,6323224,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:28.9590,Discrete,InputWindowOver,2,2,7,11,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-19,17:13:49.6742,Discrete,KeyDown,2,3,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:49.8612,Discrete,KeyDown,2,3,7,12,r,Correct,R,0,1876511,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:50.0562,Discrete,KeyDown,2,3,7,12,w,Correct,W,0,1945407,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:50.2158,Discrete,KeyDown,2,3,7,12,e,Correct,E,0,1598703,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:50.2158,Discrete,Sequence Success,2,3,7,12,NA,NA,NA,NA,0,542062,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:50.6950,Discrete,KeyDown,2,3,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:50.9803,Discrete,KeyDown,2,3,7,12,r,Correct,R,0,2849212,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:51.2236,Discrete,KeyDown,2,3,7,12,w,Correct,W,0,2433113,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:51.4251,Discrete,KeyDown,2,3,7,12,e,Correct,E,0,2013954,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:51.4251,Discrete,Sequence Success,2,3,7,12,NA,NA,NA,NA,0,7296279,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:51.6330,Discrete,KeyDown,2,3,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:51.8006,Discrete,KeyDown,2,3,7,12,r,Correct,R,0,1666506,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:51.9671,Discrete,KeyDown,2,3,7,12,w,Correct,W,0,1667968,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:52.1337,Discrete,KeyDown,2,3,7,12,e,Correct,E,0,1668128,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:52.1337,Discrete,Sequence Success,2,3,7,12,NA,NA,NA,NA,0,5002602,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:13:52.6408,Discrete,InputWindowOver,2,3,7,12,NA,NA,NA,NA,NA,3,0,3,3,Fish Escaped,NA,NA,
2020-05-19,17:14:15.2542,Discrete,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:14:15.4202,Discrete,KeyDown,2,3,7,13,r,Correct,R,0,1668582,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:14:15.5868,Discrete,KeyDown,2,3,7,13,w,Correct,W,0,1672209,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:14:15.7334,Discrete,KeyDown,2,3,7,13,e,Correct,E,0,145578,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:14:15.7334,Discrete,Sequence Success,2,3,7,13,NA,NA,NA,NA,0,4796571,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:14:17.8798,Discrete,InputWindowOver,2,3,8,13,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-19,17:14:24.8698,Discrete,Frustration Questionnaire,NA,NA,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,
2020-05-19,17:14:52.1165,Discrete,KeyDown,3,5,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:14:52.2970,Discrete,KeyDown,3,5,8,14,r,Correct,R,0,1807018,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:14:52.5055,Discrete,KeyDown,3,5,8,14,w,Correct,W,0,2084958,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:14:52.6860,Discrete,KeyDown,3,5,8,14,e,Correct,E,0,1807965,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:14:52.6870,Discrete,Sequence Success,3,5,8,14,NA,NA,NA,NA,0,5699941,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:14:54.7989,Discrete,InputWindowOver,3,5,9,14,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-19,17:15:17.2456,Discrete,KeyDown,3,5,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:17.4242,Discrete,KeyDown,3,5,9,15,r,Correct,R,0,1802873,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:17.5987,Discrete,KeyDown,3,5,9,15,w,Correct,W,0,1740129,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:17.7443,Discrete,KeyDown,3,5,9,15,e,Correct,E,0,1459764,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:17.7443,Discrete,Sequence Success,3,5,9,15,NA,NA,NA,NA,0,5002766,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:18.1961,Discrete,KeyDown,3,5,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:18.3702,Discrete,KeyDown,3,5,9,15,r,Correct,R,0,1737098,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:18.5293,Discrete,KeyDown,3,5,9,15,w,Correct,W,0,1598096,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:18.6759,Discrete,KeyDown,3,5,9,15,e,Correct,E,0,1458738,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:18.6759,Discrete,Sequence Success,3,5,9,15,NA,NA,NA,NA,0,4793932,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:18.9052,Discrete,KeyDown,3,5,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:19.0788,Discrete,KeyDown,3,5,9,15,r,Correct,R,0,1736282,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:19.3351,Discrete,KeyDown,3,5,9,15,w,Correct,W,0,2571571,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:19.4952,Discrete,KeyDown,3,5,9,15,e,Correct,E,0,1602806,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:19.4952,Discrete,Sequence Success,3,5,9,15,NA,NA,NA,NA,0,5910658,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:19.9819,Discrete,InputWindowOver,3,5,9,15,NA,NA,NA,NA,NA,3,0,3,3,Fish Escaped,NA,NA,
2020-05-19,17:15:39.7192,Discrete,KeyDown,3,5,9,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:39.8908,Discrete,KeyDown,3,5,9,16,r,Correct,R,0,1737327,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:40.0573,Discrete,KeyDown,3,5,9,16,w,Correct,W,0,1666133,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:40.2100,Discrete,KeyDown,3,5,9,16,e,Correct,E,0,1528839,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:40.2100,Discrete,Sequence Success,3,5,9,16,NA,NA,NA,NA,0,49323,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:15:42.4610,Discrete,InputWindowOver,3,5,10,16,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-19,17:16:05.4003,Discrete,KeyDown,3,4,10,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:05.5658,Discrete,KeyDown,3,4,10,17,r,Correct,R,0,1668496,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:05.7673,Discrete,KeyDown,3,4,10,17,w,Correct,W,0,2014448,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:05.9269,Discrete,KeyDown,3,4,10,17,e,Correct,E,0,1598959,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:05.9269,Discrete,Sequence Success,3,4,10,17,NA,NA,NA,NA,0,5281903,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:06.1707,Discrete,KeyDown,3,4,10,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:07.9215,Discrete,InputWindowOver,3,4,11,17,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-19,17:16:29.6305,Discrete,KeyDown,3,4,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:29.8101,Discrete,KeyDown,3,4,11,18,r,Correct,R,0,1806524,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:29.9776,Discrete,KeyDown,3,4,11,18,w,Correct,W,0,1668564,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:30.1232,Discrete,KeyDown,3,4,11,18,e,Correct,E,0,1459452,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:30.1232,Discrete,Sequence Success,3,4,11,18,NA,NA,NA,NA,0,4934539,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:30.5751,Discrete,KeyDown,3,4,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:30.7760,Discrete,KeyDown,3,4,11,18,r,Correct,R,0,2015361,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:31.0204,Discrete,KeyDown,3,4,11,18,w,Correct,W,0,243265,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:31.2079,Discrete,KeyDown,3,4,11,18,e,Correct,E,0,1876293,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:31.2079,Discrete,Sequence Success,3,4,11,18,NA,NA,NA,NA,0,6324304,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:31.4019,Discrete,KeyDown,3,4,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:31.5844,Discrete,KeyDown,3,4,11,18,r,Correct,R,0,1806725,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:31.7634,Discrete,KeyDown,3,4,11,18,w,Correct,W,0,180637,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:31.9230,Discrete,KeyDown,3,4,11,18,e,Correct,E,0,1598298,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:31.9230,Discrete,Sequence Success,3,4,11,18,NA,NA,NA,NA,0,5211393,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:32.1733,Discrete,KeyDown,3,4,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:32.4022,Discrete,Sequence Failed,3,4,11,18,NA,NA,NA,NA,0,2293186,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:32.4022,Discrete,InputWindowOver,3,4,11,18,NA,NA,NA,NA,NA,3,1,3,4,Fish Escaped,NA,NA,
2020-05-19,17:16:56.8914,Discrete,KeyDown,3,4,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:57.0500,Discrete,KeyDown,3,4,11,19,r,Correct,R,0,1597606,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:57.2245,Discrete,KeyDown,3,4,11,19,w,Correct,W,0,1737535,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:57.3771,Discrete,KeyDown,3,4,11,19,e,Correct,E,0,1528338,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:57.3771,Discrete,Sequence Success,3,4,11,19,NA,NA,NA,NA,0,4863479,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:57.8913,Discrete,KeyDown,3,4,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:58.0718,Discrete,KeyDown,3,4,11,19,r,Correct,R,0,1807761,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:58.2603,Discrete,KeyDown,3,4,11,19,w,Correct,W,0,1876482,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:58.4259,Discrete,KeyDown,3,4,11,19,e,Correct,E,0,16681,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:58.4259,Discrete,Sequence Success,3,4,11,19,NA,NA,NA,NA,0,5352343,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:58.6558,Discrete,KeyDown,3,4,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
