Date,Timestamp,Participant,ConditionOrder,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
19/05/2020,25:56.3,1,1,Continuous,KeyDown,3,4,11,19,r,Correct,R,0,1671471,NA,NA,NA,NA,NA,NA,NA
19/05/2020,25:56.5,1,1,Continuous,KeyDown,3,4,11,19,w,Correct,W,0,1835203,NA,NA,NA,NA,NA,NA,NA
19/05/2020,25:56.7,1,1,Continuous,KeyDown,3,4,11,19,e,Correct,E,0,2002273,NA,NA,NA,NA,NA,NA,NA
19/05/2020,25:56.7,1,1,Continuous,Sequence Success,3,4,11,19,NA,NA,NA,NA,0,5508947,NA,NA,NA,NA,NA,NA
19/05/2020,25:57.0,1,1,Continuous,KeyDown,3,4,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,25:57.2,1,1,Continuous,KeyDown,3,4,11,19,r,Correct,R,0,1502315,NA,NA,NA,NA,NA,NA,NA
19/05/2020,25:57.3,1,1,Continuous,KeyDown,3,4,11,19,w,Correct,W,0,1832216,NA,NA,NA,NA,NA,NA,NA
19/05/2020,25:57.6,1,1,Continuous,KeyDown,3,4,11,19,e,Correct,E,0,2168561,NA,NA,NA,NA,NA,NA,NA
19/05/2020,25:57.6,1,1,Continuous,Sequence Success,3,4,11,19,NA,NA,NA,NA,0,5503092,NA,NA,NA,NA,NA,NA
19/05/2020,25:57.8,1,1,Continuous,KeyDown,3,4,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,25:58.0,1,1,Continuous,KeyDown,3,4,11,19,r,Correct,R,0,1673438,NA,NA,NA,NA,NA,NA,NA
19/05/2020,25:58.2,1,1,Continuous,KeyDown,3,4,11,19,w,Correct,W,0,1831661,NA,NA,NA,NA,NA,NA,NA
19/05/2020,25:58.4,1,1,Continuous,Sequence Failed,3,4,11,19,NA,NA,NA,NA,0,6178442,NA,NA,NA,NA,NA,NA
19/05/2020,25:58.4,1,1,Continuous,InputWindowOver,3,4,11,19,NA,NA,NA,NA,NA,7,1,3,8,Fish Escaped,NA,NA
19/05/2020,26:20.8,1,1,Continuous,KeyDown,3,4,11,20,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:21.1,1,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:21.3,1,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0,1840024,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:21.5,1,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0,1829019,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:21.7,1,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0,2167397,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:21.7,1,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0,583644,NA,NA,NA,NA,NA,NA
19/05/2020,26:22.0,1,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:22.2,1,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0,1672908,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:22.4,1,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0,2160956,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:22.6,1,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0,2172023,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:22.6,1,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0,6005887,NA,NA,NA,NA,NA,NA
19/05/2020,26:22.9,1,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:23.1,1,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0,1668183,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:23.3,1,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0,2002825,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:23.5,1,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0,2001717,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:23.5,1,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0,5672725,NA,NA,NA,NA,NA,NA
19/05/2020,26:23.7,1,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:23.9,1,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0,1333112,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:24.1,1,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0,2169587,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:24.3,1,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0,1835081,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:24.3,1,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0,5337781,NA,NA,NA,NA,NA,NA
19/05/2020,26:24.6,1,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:24.7,1,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0,1667503,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:25.0,1,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0,2336224,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:25.1,1,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0,1500912,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:25.1,1,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0,550464,NA,NA,NA,NA,NA,NA
19/05/2020,26:25.7,1,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:25.9,1,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0,183654,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:26.1,1,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0,183368,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:26.3,1,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0,2001877,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:26.3,1,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0,5672097,NA,NA,NA,NA,NA,NA
19/05/2020,26:26.6,1,1,Continuous,KeyDown,3,4,11,20,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:26.7,1,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:26.9,1,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0,1501144,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:27.1,1,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0,1836049,NA,NA,NA,NA,NA,NA,NA
19/05/2020,26:27.2,1,1,Continuous,Sequence Failed,3,4,11,20,NA,NA,NA,NA,0,467139,NA,NA,NA,NA,NA,NA
19/05/2020,26:27.2,1,1,Continuous,InputWindowOver,3,4,12,20,NA,NA,NA,NA,NA,6,1,3,7,Got Fish,NA,NA
19/05/2020,27:03.0,1,1,Continuous,Frustration Questionnaire,NA,NA,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
19/05/2020,16:22.2,2,2,NA,Game Started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:09.0,2,2,Continuous,KeyDown,1,0,0,1,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:09.6,2,2,Continuous,KeyDown,1,0,0,1,w,Failed,T,0,5904186,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:10.4,2,2,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,8123899,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:10.6,2,2,Continuous,KeyDown,1,0,0,1,r,Correct,R,0,1805083,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:10.7,2,2,Continuous,KeyDown,1,0,0,1,e,Failed,W,0,1528527,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:10.7,2,2,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,1,736169,NA,NA,NA,NA,NA,NA
19/05/2020,17:10.8,2,2,Continuous,KeyDown,1,0,0,1,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:11.2,2,2,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:11.4,2,2,Continuous,KeyDown,1,0,0,1,r,Correct,R,0,1945538,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:11.5,2,2,Continuous,KeyDown,1,0,0,1,e,Failed,W,0,1319353,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:11.5,2,2,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0,3264891,NA,NA,NA,NA,NA,NA
19/05/2020,17:11.6,2,2,Continuous,KeyDown,1,0,0,1,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:12.0,2,2,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:12.2,2,2,Continuous,KeyDown,1,0,0,1,r,Correct,R,0,2083522,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:12.4,2,2,Continuous,KeyDown,1,0,0,1,e,Failed,W,0,1874829,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:12.4,2,2,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0,3958351,NA,NA,NA,NA,NA,NA
19/05/2020,17:12.4,2,2,Continuous,KeyDown,1,0,0,1,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:12.8,2,2,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:13.0,2,2,Continuous,KeyDown,1,0,0,1,r,Correct,R,0,208357,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:13.1,2,2,Continuous,KeyDown,1,0,0,1,e,Failed,W,0,1041454,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:13.1,2,2,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0,3125024,NA,NA,NA,NA,NA,NA
19/05/2020,17:13.2,2,2,Continuous,KeyDown,1,0,0,1,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:15.2,2,2,Continuous,InputWindowOver,1,0,0,1,NA,NA,NA,NA,NA,0,4,0,4,Fish Escaped,NA,NA
19/05/2020,17:49.5,2,2,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:49.6,2,2,Continuous,KeyDown,1,0,0,2,r,Correct,R,0,1111893,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:49.9,2,2,Continuous,KeyDown,1,0,0,2,e,Failed,W,0,2776971,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:49.9,2,2,Continuous,Sequence Failed,1,0,0,2,NA,NA,NA,NA,0,3888864,NA,NA,NA,NA,NA,NA
19/05/2020,17:50.1,2,2,Continuous,KeyDown,1,0,0,2,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:50.7,2,2,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:50.8,2,2,Continuous,KeyDown,1,0,0,2,r,Correct,R,0,9721489,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:51.0,2,2,Continuous,KeyDown,1,0,0,2,w,Correct,W,0,2222893,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:51.2,2,2,Continuous,KeyDown,1,0,0,2,e,Correct,E,0,1392619,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:51.2,2,2,Continuous,Sequence Success,1,0,0,2,NA,NA,NA,NA,0,4587661,NA,NA,NA,NA,NA,NA
19/05/2020,17:51.5,2,2,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:51.6,2,2,Continuous,KeyDown,1,0,0,2,r,Correct,R,0,9016021,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:51.8,2,2,Continuous,KeyDown,1,0,0,2,w,Correct,W,0,2083687,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:51.9,2,2,Continuous,KeyDown,1,0,0,2,e,Correct,E,0,1181135,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:51.9,2,2,Continuous,Sequence Success,1,0,0,2,NA,NA,NA,NA,0,4166424,NA,NA,NA,NA,NA,NA
19/05/2020,17:52.3,2,2,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:52.4,2,2,Continuous,KeyDown,1,0,0,2,r,Correct,R,0,825172,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:52.6,2,2,Continuous,KeyDown,1,0,0,2,w,Correct,W,0,2361998,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:52.7,2,2,Continuous,KeyDown,1,0,0,2,e,Correct,E,0,9014413,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:52.7,2,2,Continuous,Sequence Success,1,0,0,2,NA,NA,NA,NA,0,4088611,NA,NA,NA,NA,NA,NA
19/05/2020,17:53.0,2,2,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:53.1,2,2,Continuous,KeyDown,1,0,0,2,r,Correct,R,0,626052,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:53.3,2,2,Continuous,KeyDown,1,0,0,2,w,Correct,W,0,264018,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:53.5,2,2,Continuous,KeyDown,1,0,0,2,e,Correct,E,0,132107,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:53.5,2,2,Continuous,Sequence Success,1,0,0,2,NA,NA,NA,NA,0,4587302,NA,NA,NA,NA,NA,NA
19/05/2020,17:55.1,2,2,Continuous,InputWindowOver,1,0,1,2,NA,NA,NA,NA,NA,4,1,0,5,Got Fish,NA,NA
19/05/2020,18:17.7,2,2,Continuous,KeyDown,1,0,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:17.8,2,2,Continuous,KeyDown,1,0,1,3,r,Correct,R,0,624813,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:18.0,2,2,Continuous,KeyDown,1,0,1,3,w,Correct,W,0,2287089,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:18.2,2,2,Continuous,KeyDown,1,0,1,3,e,Correct,E,0,1735391,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:18.2,2,2,Continuous,Sequence Success,1,0,1,3,NA,NA,NA,NA,0,4647293,NA,NA,NA,NA,NA,NA
19/05/2020,18:18.5,2,2,Continuous,KeyDown,1,0,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:18.6,2,2,Continuous,KeyDown,1,0,1,3,r,Correct,R,0,1181369,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:18.8,2,2,Continuous,KeyDown,1,0,1,3,w,Correct,W,0,2430706,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:19.0,2,2,Continuous,KeyDown,1,0,1,3,e,Correct,E,0,1598127,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:19.0,2,2,Continuous,Sequence Success,1,0,1,3,NA,NA,NA,NA,0,5210202,NA,NA,NA,NA,NA,NA
19/05/2020,18:19.3,2,2,Continuous,KeyDown,1,0,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:19.4,2,2,Continuous,KeyDown,1,0,1,3,r,Correct,R,0,76341,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:19.6,2,2,Continuous,KeyDown,1,0,1,3,w,Correct,W,0,229055,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:19.7,2,2,Continuous,KeyDown,1,0,1,3,e,Correct,E,0,1457051,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:19.7,2,2,Continuous,Sequence Success,1,0,1,3,NA,NA,NA,NA,0,4511011,NA,NA,NA,NA,NA,NA
19/05/2020,18:20.0,2,2,Continuous,KeyDown,1,0,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:20.1,2,2,Continuous,KeyDown,1,0,1,3,r,Correct,R,0,899578,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:20.3,2,2,Continuous,KeyDown,1,0,1,3,w,Correct,W,0,2570255,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:20.5,2,2,Continuous,KeyDown,1,0,1,3,e,Correct,E,0,1530971,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:20.5,2,2,Continuous,Sequence Success,1,0,1,3,NA,NA,NA,NA,0,5000804,NA,NA,NA,NA,NA,NA
19/05/2020,18:20.8,2,2,Continuous,KeyDown,1,0,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:20.9,2,2,Continuous,KeyDown,1,0,1,3,r,Correct,R,0,9041871,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:21.3,2,2,Continuous,KeyDown,1,0,1,3,w,Correct,W,0,3681051,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:21.4,2,2,Continuous,KeyDown,1,0,1,3,e,Correct,E,0,1733778,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:21.4,2,2,Continuous,Sequence Success,1,0,1,3,NA,NA,NA,NA,0,6319016,NA,NA,NA,NA,NA,NA
19/05/2020,18:21.9,2,2,Continuous,KeyDown,1,0,1,3,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:23.7,2,2,Continuous,InputWindowOver,1,0,2,3,NA,NA,NA,NA,NA,5,0,1,5,Got Fish,NA,NA
19/05/2020,18:48.3,2,2,Continuous,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:48.4,2,2,Continuous,KeyDown,1,1,2,4,r,Correct,R,0,833248,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:48.6,2,2,Continuous,KeyDown,1,1,2,4,w,Correct,W,0,2360682,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:48.9,2,2,Continuous,KeyDown,1,1,2,4,e,Correct,E,0,2223085,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:48.9,2,2,Continuous,Sequence Success,1,1,2,4,NA,NA,NA,NA,0,5417014,NA,NA,NA,NA,NA,NA
19/05/2020,18:49.1,2,2,Continuous,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:49.2,2,2,Continuous,KeyDown,1,1,2,4,r,Correct,R,0,90289,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:49.5,2,2,Continuous,KeyDown,1,1,2,4,w,Correct,W,0,2431642,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:49.6,2,2,Continuous,KeyDown,1,1,2,4,e,Correct,E,0,1805952,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:49.6,2,2,Continuous,Sequence Success,1,1,2,4,NA,NA,NA,NA,0,5140485,NA,NA,NA,NA,NA,NA
19/05/2020,18:49.9,2,2,Continuous,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:50.0,2,2,Continuous,KeyDown,1,1,2,4,r,Correct,R,0,1249995,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:50.3,2,2,Continuous,KeyDown,1,1,2,4,w,Correct,W,0,235891,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:50.5,2,2,Continuous,KeyDown,1,1,2,4,er,Correct,E,0,2293043,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:50.5,2,2,Continuous,Sequence Success,1,1,2,4,NA,NA,NA,NA,0,5901948,NA,NA,NA,NA,NA,NA
19/05/2020,18:50.9,2,2,Continuous,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:50.9,2,2,Continuous,KeyDown,1,1,2,4,r,Correct,R,0,274874,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:51.2,2,2,Continuous,KeyDown,1,1,2,4,t,Correct,W,0,3055739,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:51.3,2,2,Continuous,KeyDown,1,1,2,4,r,Correct,R,0,1180725,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:51.5,2,2,Continuous,KeyDown,1,1,2,4,w,Correct,W,0,1944194,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:51.7,2,2,Continuous,KeyDown,1,1,2,4,e,Correct,E,0,1528524,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:51.7,2,2,Continuous,Sequence Success,1,1,2,4,NA,NA,NA,NA,0,7984055,NA,NA,NA,NA,NA,NA
19/05/2020,18:51.9,2,2,Continuous,KeyDown,1,1,2,4,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:52.0,2,2,Continuous,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:52.2,2,2,Continuous,KeyDown,1,1,2,4,r,Correct,R,0,2154495,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:52.4,2,2,Continuous,KeyDown,1,1,2,4,w,Correct,W,0,1943098,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:52.6,2,2,Continuous,KeyDown,1,1,2,4,t,Correct,E,0,2292906,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:52.7,2,2,Continuous,KeyDown,1,1,2,4,r,Correct,R,0,9723556,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:52.9,2,2,Continuous,KeyDown,1,1,2,4,w,Correct,W,0,2083979,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:53.0,2,2,Continuous,KeyDown,1,1,2,4,e,Correct,E,0,5546266,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:53.0,2,2,Continuous,Sequence Success,1,1,2,4,NA,NA,NA,NA,1,146,NA,NA,NA,NA,NA,NA
19/05/2020,18:54.1,2,2,Continuous,InputWindowOver,1,1,2,4,NA,NA,NA,NA,NA,5,0,1,5,Fish Escaped,NA,NA
19/05/2020,19:13.9,2,2,Continuous,KeyDown,1,1,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:14.0,2,2,Continuous,KeyDown,1,1,2,5,r,Correct,R,0,8338191,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:14.2,2,2,Continuous,KeyDown,1,1,2,5,w,Correct,W,0,1598158,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:14.4,2,2,Continuous,KeyDown,1,1,2,5,w,Failed,E,0,2777793,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:14.4,2,2,Continuous,Sequence Failed,1,1,2,5,NA,NA,NA,NA,0,520977,NA,NA,NA,NA,NA,NA
19/05/2020,19:14.6,2,2,Continuous,KeyDown,1,1,2,5,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:15.1,2,2,Continuous,KeyDown,1,1,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:15.4,2,2,Continuous,KeyDown,1,1,2,5,t,Correct,R,0,3125827,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:15.6,2,2,Continuous,KeyDown,1,1,2,5,r,Correct,R,0,1669779,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:15.9,2,2,Continuous,KeyDown,1,1,2,5,w,Correct,W,0,3056115,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:16.1,2,2,Continuous,KeyDown,1,1,2,5,r,Failed,E,0,2083929,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:16.1,2,2,Continuous,Sequence Failed,1,1,2,5,NA,NA,NA,NA,0,9935651,NA,NA,NA,NA,NA,NA
19/05/2020,19:16.1,2,2,Continuous,KeyDown,1,1,2,5,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:16.5,2,2,Continuous,KeyDown,1,1,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:16.6,2,2,Continuous,KeyDown,1,1,2,5,r,Correct,R,0,556552,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:16.8,2,2,Continuous,KeyDown,1,1,2,5,w,Correct,W,0,2425011,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:16.9,2,2,Continuous,KeyDown,1,1,2,5,e,Correct,E,0,1319634,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:16.9,2,2,Continuous,Sequence Success,1,1,2,5,NA,NA,NA,NA,0,4301197,NA,NA,NA,NA,NA,NA
19/05/2020,19:17.2,2,2,Continuous,KeyDown,1,1,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:17.3,2,2,Continuous,KeyDown,1,1,2,5,r,Correct,R,0,111226,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:17.5,2,2,Continuous,KeyDown,1,1,2,5,w,Correct,W,0,1946846,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:17.6,2,2,Continuous,KeyDown,1,1,2,5,e,Correct,E,0,1109109,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:17.6,2,2,Continuous,Sequence Success,1,1,2,5,NA,NA,NA,NA,0,4168214,NA,NA,NA,NA,NA,NA
19/05/2020,19:17.9,2,2,Continuous,KeyDown,1,1,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:18.0,2,2,Continuous,KeyDown,1,1,2,5,r,Correct,R,0,9061059,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:18.2,2,2,Continuous,KeyDown,1,1,2,5,w,Correct,W,0,2358349,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:18.3,2,2,Continuous,KeyDown,1,1,2,5,e,Correct,E,0,9020999,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:18.3,2,2,Continuous,Sequence Success,1,1,2,5,NA,NA,NA,NA,0,4166555,NA,NA,NA,NA,NA,NA
19/05/2020,19:18.6,2,2,Continuous,KeyDown,1,1,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:19.9,2,2,Continuous,Sequence Failed,1,1,2,5,NA,NA,NA,NA,1,243376,NA,NA,NA,NA,NA,NA
19/05/2020,19:19.9,2,2,Continuous,InputWindowOver,1,1,3,5,NA,NA,NA,NA,NA,3,3,2,6,Got Fish,NA,NA
19/05/2020,19:39.5,2,2,Continuous,KeyDown,1,1,3,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:39.6,2,2,Continuous,KeyDown,1,1,3,6,r,Correct,R,0,695959,NA,NA,NA,NA,NA,NA,NA
