Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-19,18:06:22.5535,,Game Started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:18.1880,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:18.4813,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.3000241,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:18.7805,Continuous,KeyDown,1,0,0,1,w,Correct,W,0.3000353,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:18.9980,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.2166328,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:18.9980,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.8166922,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:19.3635,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:19.6476,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.2833584,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:19.9308,Continuous,KeyDown,1,0,0,1,w,Correct,W,0.2834698,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:20.1811,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.2498606,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:20.1811,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.8166889,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:20.5804,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:20.8473,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.266746,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:21.1645,Continuous,KeyDown,1,0,0,1,e,Failed,W,0.3166814,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:21.1645,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0.5834274,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:21.3809,Continuous,KeyDown,1,0,0,1,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:21.8305,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:22.0310,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.1999587,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:22.4307,Continuous,KeyDown,1,0,0,1,w,Correct,W,0.4000778,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:22.5643,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.1334123,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:22.5643,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.7334489,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:23.7139,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:24.0139,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.2999111,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:24.2308,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0.5165835,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:24.2317,Continuous,InputWindowOver,1,0,1,1,NA,NA,NA,NA,NA,3,2,0,5,Got Fish,NA,NA,
2020-05-19,18:07:44.5153,Continuous,KeyDown,1,0,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:44.7822,Continuous,KeyDown,1,0,1,2,r,Correct,R,0.2665824,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:45.0644,Continuous,KeyDown,1,0,1,2,w,Correct,W,0.2832911,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:45.2648,Continuous,KeyDown,1,0,1,2,e,Correct,E,0.2001433,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:45.2648,Continuous,Sequence Success,1,0,1,2,NA,NA,NA,NA,0.7500168,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:45.5987,Continuous,KeyDown,1,0,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:45.8319,Continuous,KeyDown,1,0,1,2,r,Correct,R,0.2333669,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:46.1650,Continuous,KeyDown,1,0,1,2,w,Correct,W,0.3334593,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:46.3485,Continuous,KeyDown,1,0,1,2,e,Correct,E,0.1833105,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:46.3485,Continuous,Sequence Success,1,0,1,2,NA,NA,NA,NA,0.7501367,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:46.7315,Continuous,KeyDown,1,0,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:46.9490,Continuous,KeyDown,1,0,1,2,r,Correct,R,0.2165441,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:47.2650,Continuous,KeyDown,1,0,1,2,w,Correct,W,0.3168066,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:47.5151,Continuous,KeyDown,1,0,1,2,e,Correct,E,0.2499774,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:47.5151,Continuous,Sequence Success,1,0,1,2,NA,NA,NA,NA,0.7833281,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:48.2316,Continuous,KeyDown,1,0,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:48.4820,Continuous,KeyDown,1,0,1,2,r,Correct,R,0.2500908,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:48.7820,Continuous,KeyDown,1,0,1,2,w,Correct,W,0.2999961,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:48.9815,Continuous,KeyDown,1,0,1,2,e,Correct,E,0.2000227,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:48.9825,Continuous,Sequence Success,1,0,1,2,NA,NA,NA,NA,0.7501096,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:49.4820,Continuous,KeyDown,1,0,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:49.7153,Continuous,KeyDown,1,0,1,2,r,Correct,R,0.2334354,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:50.0484,Continuous,KeyDown,1,0,1,2,w,Correct,W,0.3332824,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:50.2326,Continuous,KeyDown,1,0,1,2,e,Correct,E,0.1833625,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:50.2326,Continuous,Sequence Success,1,0,1,2,NA,NA,NA,NA,0.7500802,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:07:50.3316,Continuous,InputWindowOver,1,0,2,2,NA,NA,NA,NA,NA,5,0,1,5,Got Fish,NA,NA,
2020-05-19,18:08:12.2491,Continuous,KeyDown,1,1,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:12.5164,Continuous,KeyDown,1,1,2,3,r,Correct,R,0.2665184,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:12.8663,Continuous,KeyDown,1,1,2,3,w,Correct,W,0.3500819,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:13.0492,Continuous,KeyDown,1,1,2,3,e,Correct,E,0.1834005,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:13.0492,Continuous,Sequence Success,1,1,2,3,NA,NA,NA,NA,0.8000007,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:13.3827,Continuous,KeyDown,1,1,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:13.6161,Continuous,KeyDown,1,1,2,3,r,Correct,R,0.2333084,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:13.9829,Continuous,KeyDown,1,1,2,3,w,Correct,W,0.3667228,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:14.1834,Continuous,KeyDown,1,1,2,3,e,Correct,E,0.1999617,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:14.1834,Continuous,Sequence Success,1,1,2,3,NA,NA,NA,NA,0.7999929,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:14.4996,Continuous,KeyDown,1,1,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:14.7168,Continuous,KeyDown,1,1,2,3,r,Correct,R,0.2165774,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:15.0493,Continuous,KeyDown,1,1,2,3,w,Correct,W,0.3333724,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:15.1999,Continuous,KeyDown,1,1,2,3,e,Correct,E,0.1501414,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:15.1999,Continuous,Sequence Success,1,1,2,3,NA,NA,NA,NA,0.7000912,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:15.5665,Continuous,KeyDown,1,1,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:15.8169,Continuous,KeyDown,1,1,2,3,r,Correct,R,0.2499233,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:16.1001,Continuous,KeyDown,1,1,2,3,w,Correct,W,0.283383,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:16.3162,Continuous,KeyDown,1,1,2,3,e,Correct,E,0.2167282,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:16.3162,Continuous,Sequence Success,1,1,2,3,NA,NA,NA,NA,0.7500345,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:17.1166,Continuous,KeyDown,1,1,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:17.3664,Continuous,KeyDown,1,1,2,3,t,Correct,R,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:17.4827,Continuous,KeyDown,1,1,2,3,r,Correct,R,0.1166772,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:17.9494,Continuous,KeyDown,1,1,2,3,w,Correct,W,0.466731,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:17.9993,Continuous,Sequence Failed,1,1,2,3,NA,NA,NA,NA,0.63338,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:18.0003,Continuous,InputWindowOver,1,1,2,3,NA,NA,NA,NA,NA,4,1,3,5,Fish Escaped,NA,NA,
2020-05-19,18:08:39.3343,Continuous,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:39.6175,Continuous,KeyDown,1,1,2,4,r,Correct,R,0.2833621,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:39.9172,Continuous,KeyDown,1,1,2,4,w,Correct,W,0.3000202,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:40.1835,Continuous,KeyDown,1,1,2,4,e,Correct,E,0.2666376,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:40.1835,Continuous,Sequence Success,1,1,2,4,NA,NA,NA,NA,0.8500199,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:40.5003,Continuous,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:40.7345,Continuous,KeyDown,1,1,2,4,r,Correct,R,0.2333707,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:41.0841,Continuous,KeyDown,1,1,2,4,w,Correct,W,0.3501712,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:41.2834,Continuous,KeyDown,1,1,2,4,e,Correct,E,0.1998734,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:41.2844,Continuous,Sequence Success,1,1,2,4,NA,NA,NA,NA,0.7834154,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:41.6174,Continuous,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:41.8677,Continuous,KeyDown,1,1,2,4,r,Correct,R,0.2499371,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:42.3674,Continuous,KeyDown,1,1,2,4,w,Correct,W,0.500108,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:42.5838,Continuous,KeyDown,1,1,2,4,e,Correct,E,0.2166393,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:42.5838,Continuous,Sequence Success,1,1,2,4,NA,NA,NA,NA,0.9666845,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:42.8836,Continuous,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:43.1513,Continuous,KeyDown,1,1,2,4,r,Correct,R,0.2666358,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:43.4176,Continuous,KeyDown,1,1,2,4,w,Correct,W,0.266751,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:43.6180,Continuous,KeyDown,1,1,2,4,e,Correct,E,0.2000359,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:43.6180,Continuous,Sequence Success,1,1,2,4,NA,NA,NA,NA,0.7334227,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:43.9678,Continuous,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:44.1839,Continuous,KeyDown,1,1,2,4,r,Correct,R,0.2167838,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:44.5178,Continuous,KeyDown,1,1,2,4,w,Correct,W,0.3332517,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:44.7340,Continuous,KeyDown,1,1,2,4,e,Correct,E,0.2166663,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:44.7340,Continuous,Sequence Success,1,1,2,4,NA,NA,NA,NA,0.7667018,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:45.1343,Continuous,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:45.2510,Continuous,Sequence Failed,1,1,2,4,NA,NA,NA,NA,0.1165336,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:08:45.2510,Continuous,InputWindowOver,1,1,3,4,NA,NA,NA,NA,NA,5,1,0,6,Got Fish,NA,NA,
2020-05-19,18:09:05.6354,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:05.8844,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.2500147,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:06.2021,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.3166456,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:06.4016,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.2000507,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:06.4016,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.766711,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:06.7347,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:06.9682,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.2332771,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:07.4020,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.4334482,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:07.6353,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.233318,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:07.6353,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.9000433,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:07.9357,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:08.1681,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.2335459,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:08.5518,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.3832183,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:08.7691,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.2166382,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:08.7691,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.8334025,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:09.1355,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:09.3846,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.2498538,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:09.6852,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.3000503,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:09.8688,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.1833316,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:09.8688,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.7332357,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:10.2692,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:10.4854,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.2167013,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:10.8190,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.3332155,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:11.0354,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.2165876,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:11.0354,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.7665044,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:11.4691,Continuous,InputWindowOver,1,1,4,5,NA,NA,NA,NA,NA,5,0,1,5,Got Fish,NA,NA,
2020-05-19,18:09:20.4363,Continuous,Frustration Questionnaire,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,
2020-05-19,18:09:44.8364,Continuous,KeyDown,2,2,4,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:45.0698,Continuous,KeyDown,2,2,4,6,r,Correct,R,0.2333074,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:45.3700,Continuous,KeyDown,2,2,4,6,w,Correct,W,0.3000588,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:45.5865,Continuous,KeyDown,2,2,4,6,e,Correct,E,0.2166104,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:45.5865,Continuous,Sequence Success,2,2,4,6,NA,NA,NA,NA,0.7499766,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:45.8872,Continuous,KeyDown,2,2,4,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:46.1032,Continuous,KeyDown,2,2,4,6,r,Correct,R,0.2167787,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:46.5372,Continuous,KeyDown,2,2,4,6,w,Correct,W,0.4332859,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:46.7204,Continuous,KeyDown,2,2,4,6,e,Correct,E,0.1833016,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:09:46.7204,Continuous,Sequence Success,2,2,4,6,NA,NA,NA,NA,0.8333662,NA,NA,NA,NA,NA,NA,NA,
