Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-20,11:16:41.4101,Discrete,KeyDown,2,2,5,11,w,Correct,W,0.3823066,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:16:41.6886,Discrete,KeyDown,2,2,5,11,e,Correct,E,0.2776981,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:16:41.6886,Discrete,Sequence Success,2,2,5,11,NA,NA,NA,NA,0.9932101,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:16:43.2655,Discrete,InputWindowOver,2,2,6,11,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-20,11:17:03.4558,Discrete,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:03.7958,Discrete,KeyDown,2,3,6,12,r,Correct,R,0.3402077,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:04.1645,Discrete,KeyDown,2,3,6,12,w,Correct,W,0.3681823,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:04.4492,Discrete,KeyDown,2,3,6,12,e,Correct,E,0.2850534,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:04.4492,Discrete,Sequence Success,2,3,6,12,NA,NA,NA,NA,0.9934434,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:04.8379,Discrete,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:05.0395,Discrete,KeyDown,2,3,6,12,r,Correct,R,0.201439,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:05.4841,Discrete,KeyDown,2,3,6,12,w,Correct,W,0.4446191,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:05.7548,Discrete,KeyDown,2,3,6,12,e,Correct,E,0.2707945,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:05.7548,Discrete,Sequence Success,2,3,6,12,NA,NA,NA,NA,0.9168526,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:05.9838,Discrete,InputWindowOver,2,3,7,12,NA,NA,NA,NA,NA,2,0,1,2,Got Fish,NA,NA,
2020-05-20,11:17:27.8971,Discrete,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:28.1962,Discrete,KeyDown,2,3,7,13,r,Correct,R,0.2982169,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:28.5573,Discrete,KeyDown,2,3,7,13,w,Correct,W,0.361143,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:28.7931,Discrete,KeyDown,2,3,7,13,e,Correct,E,0.2359602,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:28.7931,Discrete,Sequence Success,2,3,7,13,NA,NA,NA,NA,0.8953201,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:29.0781,Discrete,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:29.2867,Discrete,KeyDown,2,3,7,13,r,Correct,R,0.2086024,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:29.6622,Discrete,KeyDown,2,3,7,13,w,Correct,W,0.3748226,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:29.8771,Discrete,KeyDown,2,3,7,13,e,Correct,E,0.2153009,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:29.8771,Discrete,Sequence Success,2,3,7,13,NA,NA,NA,NA,0.798726,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:30.4811,Discrete,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:30.6271,Discrete,Sequence Failed,2,3,7,13,NA,NA,NA,NA,0.1456593,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:17:30.6271,Discrete,InputWindowOver,2,3,7,13,NA,NA,NA,NA,NA,2,1,2,3,Fish Escaped,NA,NA,
2020-05-20,11:18:05.6468,Discrete,KeyDown,2,3,7,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:18:05.9810,Discrete,KeyDown,2,3,7,14,r,Correct,R,0.333543,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:18:06.4878,Discrete,KeyDown,2,3,7,14,w,Correct,W,0.5069652,NA,NA,NA,NA,NA,NA,NA,NA,
