Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration,
20/05/2020,17:12.6,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0,6112112,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:12.7,Continuous,KeyDown,1,0,0,1,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:13.0,Continuous,KeyDown,1,0,0,1,q,Failed,T,0,2709161,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:13.1,Continuous,KeyDown,1,0,0,1,w,Failed,T,0,1525698,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:13.1,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0,4234859,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:13.5,Continuous,KeyDown,1,0,0,1,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:13.6,Continuous,KeyDown,1,0,0,1,e,Failed,T,0,1040267,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:13.9,Continuous,KeyDown,1,0,0,1,q,Failed,T,0,2639906,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:13.9,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0,3680173,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:14.0,Continuous,KeyDown,1,0,0,1,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:14.4,Continuous,KeyDown,1,0,0,1,r,Failed,T,0,3611066,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:14.4,Continuous,KeyDown,1,0,0,1,e,Failed,T,0,9720623,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:14.4,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0,4583128,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:14.6,Continuous,KeyDown,1,0,0,1,q,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:14.8,Continuous,KeyDown,1,0,0,1,w,Failed,T,0,1737716,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:15.2,Continuous,KeyDown,1,0,0,1,r,Failed,T,0,3679731,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:15.2,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0,5417447,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:15.3,Continuous,KeyDown,1,0,0,1,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:15.6,Continuous,KeyDown,1,0,0,1,q,Failed,T,0,2777653,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:15.7,Continuous,KeyDown,1,0,0,1,w,Failed,T,0,131985,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:15.7,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0,4097503,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:16.1,Continuous,KeyDown,1,0,0,1,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:16.2,Continuous,KeyDown,1,0,0,1,e,Failed,T,0,834171,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:16.4,Continuous,KeyDown,1,0,0,1,q,Failed,T,0,2430129,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:16.4,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0,32643,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:16.6,Continuous,KeyDown,1,0,0,1,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:16.6,Continuous,KeyDown,1,0,0,1,q,Failed,T,0,485572,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:17.0,Continuous,KeyDown,1,0,0,1,r,Failed,T,0,4030732,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:17.0,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0,4516304,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:17.1,Continuous,KeyDown,1,0,0,1,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:17.2,Continuous,InputWindowOver,1,0,0,1,NA,NA,NA,NA,NA,0,10,0,10,Fish Escaped,NA,NA,
20/05/2020,17:41.7,Continuous,KeyDown,1,1,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:41.8,Continuous,KeyDown,1,1,0,2,r,Correct,R,0,8307499,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:42.0,Continuous,KeyDown,1,1,0,2,w,Correct,W,0,1666504,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:42.1,Continuous,KeyDown,1,1,0,2,e,Correct,E,0,1250323,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:42.1,Continuous,Sequence Success,1,1,0,2,NA,NA,NA,NA,0,3747576,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:42.4,Continuous,KeyDown,1,1,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:42.5,Continuous,KeyDown,1,1,0,2,r,Correct,R,0,1110901,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:42.7,Continuous,KeyDown,1,1,0,2,w,Correct,W,0,1599261,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:42.9,Continuous,KeyDown,1,1,0,2,e,Correct,E,0,2291553,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:42.9,Continuous,Sequence Success,1,1,0,2,NA,NA,NA,NA,0,5001715,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:43.2,Continuous,KeyDown,1,1,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:43.3,Continuous,KeyDown,1,1,0,2,r,Correct,R,0,1040516,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:43.5,Continuous,KeyDown,1,1,0,2,w,Correct,W,0,1527129,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:43.7,Continuous,KeyDown,1,1,0,2,e,Correct,E,0,1875843,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:43.7,Continuous,Sequence Success,1,1,0,2,NA,NA,NA,NA,0,4443488,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:44.0,Continuous,KeyDown,1,1,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:44.1,Continuous,KeyDown,1,1,0,2,r,Correct,R,0,1250178,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:44.3,Continuous,KeyDown,1,1,0,2,w,Correct,W,0,1735637,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:44.5,Continuous,KeyDown,1,1,0,2,e,Correct,E,0,2155627,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:44.5,Continuous,Sequence Success,1,1,0,2,NA,NA,NA,NA,0,5141442,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:44.9,Continuous,KeyDown,1,1,0,2,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:45.3,Continuous,KeyDown,1,1,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:45.6,Continuous,KeyDown,1,1,0,2,r,Correct,R,0,2708084,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:45.7,Continuous,KeyDown,1,1,0,2,w,Correct,W,0,1315124,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:46.0,Continuous,KeyDown,1,1,0,2,w,Failed,E,0,2572377,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:46.0,Continuous,Sequence Failed,1,1,0,2,NA,NA,NA,NA,0,6595585,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:46.0,Continuous,KeyDown,1,1,0,2,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:46.4,Continuous,KeyDown,1,1,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:46.4,Continuous,KeyDown,1,1,0,2,r,Correct,R,0,763058,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:46.6,Continuous,KeyDown,1,1,0,2,w,Correct,W,0,145966,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:46.7,Continuous,KeyDown,1,1,0,2,e,Correct,E,0,1459272,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:46.7,Continuous,Sequence Success,1,1,0,2,NA,NA,NA,NA,0,368199,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:47.1,Continuous,KeyDown,1,1,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,17:47.2,Continuous,KeyDown,1,1,0,2,r,Correct,R,0,833797,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:47.3,Continuous,KeyDown,1,1,0,2,w,Correct,W,0,1249501,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:47.5,Continuous,KeyDown,1,1,0,2,e,Correct,E,0,1870044,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:47.5,Continuous,Sequence Success,1,1,0,2,NA,NA,NA,NA,0,3953342,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:47.8,Continuous,InputWindowOver,1,1,1,2,NA,NA,NA,NA,NA,6,1,1,7,Got Fish,NA,NA,
20/05/2020,18:13.7,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:13.8,Continuous,KeyDown,1,1,1,3,r,Correct,R,0,8336711,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:14.0,Continuous,KeyDown,1,1,1,3,w,Correct,W,0,1598502,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:14.1,Continuous,KeyDown,1,1,1,3,e,Correct,E,0,1595918,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:14.1,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0,4028091,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:14.5,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:14.6,Continuous,KeyDown,1,1,1,3,r,Correct,R,0,1181319,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:14.8,Continuous,KeyDown,1,1,1,3,w,Correct,W,0,1876118,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:15.0,Continuous,KeyDown,1,1,1,3,e,Correct,E,0,2083111,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:15.0,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0,5140548,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:15.3,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:15.4,Continuous,KeyDown,1,1,1,3,r,Correct,R,0,1112396,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:15.6,Continuous,KeyDown,1,1,1,3,w,Correct,W,0,1596973,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:15.8,Continuous,KeyDown,1,1,1,3,e,Correct,E,0,173616,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:15.8,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0,4445529,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:16.1,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:16.2,Continuous,KeyDown,1,1,1,3,r,Correct,R,0,1112707,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:16.4,Continuous,KeyDown,1,1,1,3,w,Correct,W,0,1873836,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:16.6,Continuous,KeyDown,1,1,1,3,e,Correct,E,0,222292,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:16.6,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0,5209463,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:17.0,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:17.1,Continuous,KeyDown,1,1,1,3,r,Correct,R,0,8363359,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:17.4,Continuous,KeyDown,1,1,1,3,w,Correct,W,0,2357947,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:17.5,Continuous,KeyDown,1,1,1,3,e,Correct,E,0,1389755,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:17.5,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0,4584038,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:17.8,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:17.9,Continuous,KeyDown,1,1,1,3,r,Correct,R,0,902358,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:18.1,Continuous,KeyDown,1,1,1,3,w,Correct,W,0,2293676,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:18.4,Continuous,KeyDown,1,1,1,3,e,Correct,E,0,2707916,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:18.4,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0,5903951,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:18.9,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:19.0,Continuous,KeyDown,1,1,1,3,r,Correct,R,0,10409,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:19.2,Continuous,KeyDown,1,1,1,3,w,Correct,W,0,1945654,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:19.3,Continuous,KeyDown,1,1,1,3,e,Correct,E,0,1527293,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:19.3,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0,4513848,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:19.7,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:19.8,Continuous,KeyDown,1,1,1,3,r,Correct,R,0,696835,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:19.9,Continuous,KeyDown,1,1,1,3,w,Correct,W,0,1317366,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:20.0,Continuous,Sequence Failed,1,1,1,3,NA,NA,NA,NA,0,3125012,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:20.0,Continuous,InputWindowOver,1,1,2,3,NA,NA,NA,NA,NA,7,1,3,8,Got Fish,NA,NA,
20/05/2020,18:40.0,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:40.1,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,1185958,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:40.3,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,1734847,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:40.5,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,1802907,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:40.5,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,4723712,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:40.8,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:40.9,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,9023941,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:41.2,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,2500866,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:41.3,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,1318332,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:41.3,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,4721592,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:41.6,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:41.7,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,1039606,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:42.0,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,2221852,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:42.1,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,1249749,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:42.1,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,4511207,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:42.4,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:42.5,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,901206,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:42.7,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,1944987,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:42.9,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,173685,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:42.9,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,4583044,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:43.2,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:43.3,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,1180921,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:43.5,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,194501,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:43.6,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,1180266,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:43.6,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,4306197,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:44.0,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:44.1,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,1250062,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:44.3,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,1945036,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:44.4,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,1387499,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:44.4,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,4582597,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:44.8,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:44.9,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,968399,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:45.0,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,138868,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:45.2,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,1809443,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:45.2,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,4166522,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:45.5,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:45.6,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,833396,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:45.8,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,1390423,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:45.9,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,1458082,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:45.9,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,3681901,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:46.2,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,18:46.3,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,1109938,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:46.4,Continuous,Sequence Failed,1,0,2,4,NA,NA,NA,NA,0,1527351,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:46.4,Continuous,InputWindowOver,1,0,2,4,NA,NA,NA,NA,NA,8,1,6,9,Fish Escaped,NA,NA,
20/05/2020,19:07.5,Continuous,KeyDown,1,0,2,5,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,19:07.7,Continuous,KeyDown,1,0,2,5,e,Failed,T,0,2014468,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:08.0,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,3263219,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:08.1,Continuous,KeyDown,1,0,2,5,r,Correct,R,0,1596673,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:08.4,Continuous,KeyDown,1,0,2,5,w,Correct,W,0,2642185,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:08.6,Continuous,KeyDown,1,0,2,5,e,Correct,E,0,2220083,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:08.6,Continuous,Sequence Success,1,0,2,5,NA,NA,NA,NA,1,173663,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:09.0,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,19:09.1,Continuous,KeyDown,1,0,2,5,r,Correct,R,0,905375,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:09.4,Continuous,KeyDown,1,0,2,5,w,Correct,W,0,3468934,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:09.6,Continuous,KeyDown,1,0,2,5,e,Correct,E,0,1250836,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:09.6,Continuous,Sequence Success,1,0,2,5,NA,NA,NA,NA,0,5625144,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:10.2,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,19:10.3,Continuous,KeyDown,1,0,2,5,r,Correct,R,0,901899,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:10.5,Continuous,KeyDown,1,0,2,5,w,Correct,W,0,222125,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:10.6,Continuous,KeyDown,1,0,2,5,e,Correct,E,0,9053257,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:10.6,Continuous,Sequence Success,1,0,2,5,NA,NA,NA,NA,0,4028475,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:10.9,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,19:11.0,Continuous,KeyDown,1,0,2,5,r,Correct,R,0,973404,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:11.2,Continuous,KeyDown,1,0,2,5,w,Correct,W,0,2083588,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:11.3,Continuous,KeyDown,1,0,2,5,e,Correct,E,0,1181981,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:11.3,Continuous,Sequence Success,1,0,2,5,NA,NA,NA,NA,0,4238973,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:11.6,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,19:11.8,Continuous,KeyDown,1,0,2,5,r,Correct,R,0,131687,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:12.0,Continuous,KeyDown,1,0,2,5,w,Correct,W,0,1735179,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:12.1,Continuous,KeyDown,1,0,2,5,e,Correct,E,0,166627,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:12.1,Continuous,Sequence Success,1,0,2,5,NA,NA,NA,NA,0,4718319,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:12.5,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
20/05/2020,19:12.6,Continuous,KeyDown,1,0,2,5,r,Correct,R,0,1042773,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:12.8,Continuous,KeyDown,1,0,2,5,w,Correct,W,0,2156564,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:12.9,Continuous,KeyDown,1,0,2,5,e,Correct,E,0,1661138,NA,NA,NA,NA,NA,NA,NA,NA
