Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-20,10:26:51.3713,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0,8194426,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:51.7526,Continuous,KeyDown,2,2,5,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:52.0587,Continuous,KeyDown,2,2,5,8,r,Correct,R,0,3054745,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:52.3589,Continuous,KeyDown,2,2,5,8,w,Correct,W,0,2987866,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:52.6143,Continuous,KeyDown,2,2,5,8,e,Correct,E,0,2499175,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:52.6143,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0,8541786,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:52.9823,Continuous,KeyDown,2,2,5,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:53.3294,Continuous,KeyDown,2,2,5,8,r,Correct,R,0,3472917,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:53.6491,Continuous,KeyDown,2,2,5,8,w,Correct,W,0,3123008,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:53.9195,Continuous,KeyDown,2,2,5,8,e,Correct,E,0,2708614,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:53.9205,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0,930454,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:54.3015,Continuous,KeyDown,2,2,5,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:54.6558,Continuous,KeyDown,2,2,5,8,r,Correct,R,0,3542351,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:54.9331,Continuous,KeyDown,2,2,5,8,w,Correct,W,0,2777421,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:55.2317,Continuous,KeyDown,2,2,5,8,e,Correct,E,0,2987019,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:55.2317,Continuous,Sequence Success,2,2,5,8,NA,NA,NA,NA,0,9306791,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:56.0172,Continuous,KeyDown,2,2,5,8,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:26:56.1222,Continuous,InputWindowOver,2,2,5,8,NA,NA,NA,NA,NA,4,0,2,4,Fish Escaped,NA,NA,
2020-05-20,10:27:18.0246,Continuous,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:18.3170,Continuous,KeyDown,2,2,5,9,r,Correct,R,0,2917982,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:18.5873,Continuous,KeyDown,2,2,5,9,w,Correct,W,0,2710969,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:18.8186,Continuous,KeyDown,2,2,5,9,e,Correct,E,0,2289001,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:18.8186,Continuous,Sequence Success,2,2,5,9,NA,NA,NA,NA,0,7917952,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:19.3305,Continuous,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:19.6995,Continuous,KeyDown,2,2,5,9,r,Correct,R,0,3682336,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:20.0188,Continuous,KeyDown,2,2,5,9,w,Correct,W,0,3191622,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:20.2960,Continuous,KeyDown,2,2,5,9,e,Correct,E,0,2776469,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:20.2960,Continuous,Sequence Success,2,2,5,9,NA,NA,NA,NA,0,9650427,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:20.7887,Continuous,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:21.1079,Continuous,KeyDown,2,2,5,9,r,Correct,R,0,319557,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:21.4345,Continuous,KeyDown,2,2,5,9,w,Correct,W,0,3263531,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:21.6779,Continuous,KeyDown,2,2,5,9,e,Correct,E,0,2431745,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:21.6779,Continuous,Sequence Success,2,2,5,9,NA,NA,NA,NA,0,8890846,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:22.0667,Continuous,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:22.4557,Continuous,KeyDown,2,2,5,9,r,Correct,R,0,3889915,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:22.7838,Continuous,KeyDown,2,2,5,9,w,Correct,W,0,3193327,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:22.9983,Continuous,KeyDown,2,2,5,9,e,Correct,E,0,2224115,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:22.9983,Continuous,Sequence Success,2,2,5,9,NA,NA,NA,NA,0,9307356,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:23.4005,Continuous,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:23.7545,Continuous,KeyDown,2,2,5,9,r,Correct,R,0,3542859,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:23.9969,Continuous,Sequence Failed,2,2,5,9,NA,NA,NA,NA,0,5973176,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:23.9969,Continuous,InputWindowOver,2,2,6,9,NA,NA,NA,NA,NA,4,1,2,5,Got Fish,NA,NA,
2020-05-20,10:27:47.1587,Continuous,KeyDown,2,3,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:47.4850,Continuous,KeyDown,2,3,6,10,r,Correct,R,0,3195907,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:47.8602,Continuous,KeyDown,2,3,6,10,w,Correct,W,0,3818808,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:48.1375,Continuous,KeyDown,2,3,6,10,e,Correct,E,0,2709976,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:48.1375,Continuous,Sequence Success,2,3,6,10,NA,NA,NA,NA,0,9724691,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:48.5756,Continuous,KeyDown,2,3,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:49.0199,Continuous,KeyDown,2,3,6,10,r,Correct,R,0,4514917,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:49.4088,Continuous,KeyDown,2,3,6,10,w,Correct,W,0,3820821,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:49.8189,Continuous,KeyDown,2,3,6,10,e,Correct,E,0,4165319,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:49.8189,Continuous,Sequence Success,2,3,6,10,NA,NA,NA,NA,1,250106,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:50.2208,Continuous,KeyDown,2,3,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:50.5827,Continuous,KeyDown,2,3,6,10,r,Correct,R,0,3680915,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:50.9574,Continuous,KeyDown,2,3,6,10,w,Correct,W,0,3751296,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:51.2976,Continuous,KeyDown,2,3,6,10,e,Correct,E,0,3401833,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:51.2976,Continuous,Sequence Success,2,3,6,10,NA,NA,NA,NA,1,083404,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:51.7345,Continuous,KeyDown,2,3,6,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:52.1237,Continuous,KeyDown,2,3,6,10,r,Correct,R,0,3889254,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:52.4849,Continuous,KeyDown,2,3,6,10,w,Correct,W,0,3611322,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:52.8598,Continuous,KeyDown,2,3,6,10,e,Correct,E,0,3750175,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:52.8598,Continuous,Sequence Success,2,3,6,10,NA,NA,NA,NA,1,125075,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:27:52.9296,Continuous,InputWindowOver,2,3,7,10,NA,NA,NA,NA,NA,4,0,1,4,Got Fish,NA,NA,
2020-05-20,10:28:14.4028,Continuous,KeyDown,2,3,7,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:14.8471,Continuous,KeyDown,2,3,7,11,r,Correct,R,0,4375559,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:15.1038,Continuous,KeyDown,2,3,7,11,w,Correct,W,0,2639691,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:15.3891,Continuous,KeyDown,2,3,7,11,e,Correct,E,0,2846845,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:15.3891,Continuous,Sequence Success,2,3,7,11,NA,NA,NA,NA,0,9862096,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:15.8332,Continuous,KeyDown,2,3,7,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:16.1524,Continuous,KeyDown,2,3,7,11,r,Correct,R,0,3055413,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:16.4510,Continuous,KeyDown,2,3,7,11,w,Correct,W,0,305638,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:16.7988,Continuous,KeyDown,2,3,7,11,e,Correct,E,0,3540908,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:16.7988,Continuous,Sequence Success,2,3,7,11,NA,NA,NA,NA,0,96527,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:17.2499,Continuous,KeyDown,2,3,7,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:17.5631,Continuous,KeyDown,2,3,7,11,r,Correct,R,0,3194591,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:17.8892,Continuous,KeyDown,2,3,7,11,w,Correct,W,0,3262845,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:18.1872,Continuous,KeyDown,2,3,7,11,e,Correct,E,0,2990744,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:18.1872,Continuous,Sequence Success,2,3,7,11,NA,NA,NA,NA,0,944818,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:18.6944,Continuous,KeyDown,2,3,7,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:18.9802,Continuous,KeyDown,2,3,7,11,r,Correct,R,0,2848598,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:19.2702,Continuous,KeyDown,2,3,7,11,w,Correct,W,0,2847206,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:19.5704,Continuous,KeyDown,2,3,7,11,e,Correct,E,0,2985886,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:19.5704,Continuous,Sequence Success,2,3,7,11,NA,NA,NA,NA,0,868169,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:19.9375,Continuous,InputWindowOver,2,3,7,11,NA,NA,NA,NA,NA,4,0,0,4,Fish Escaped,NA,NA,
2020-05-20,10:28:41.4938,Continuous,KeyDown,2,3,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:41.8835,Continuous,KeyDown,2,3,7,12,r,Correct,R,0,3889997,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:42.1259,Continuous,KeyDown,2,3,7,12,w,Correct,W,0,2429771,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:42.3901,Continuous,KeyDown,2,3,7,12,e,Correct,E,0,2640042,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:42.3901,Continuous,Sequence Success,2,3,7,12,NA,NA,NA,NA,0,895981,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:42.7857,Continuous,KeyDown,2,3,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:43.0986,Continuous,KeyDown,2,3,7,12,r,Correct,R,0,312396,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:43.4037,Continuous,KeyDown,2,3,7,12,w,Correct,W,0,3056617,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:43.6611,Continuous,KeyDown,2,3,7,12,e,Correct,E,0,2569332,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:43.6611,Continuous,Sequence Success,2,3,7,12,NA,NA,NA,NA,0,8749909,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:44.0363,Continuous,KeyDown,2,3,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:44.3484,Continuous,KeyDown,2,3,7,12,r,Correct,R,0,3124319,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:44.6325,Continuous,KeyDown,2,3,7,12,w,Correct,W,0,2847299,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:44.8973,Continuous,KeyDown,2,3,7,12,e,Correct,E,0,2638991,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:44.8973,Continuous,Sequence Success,2,3,7,12,NA,NA,NA,NA,0,8610609,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:45.2723,Continuous,KeyDown,2,3,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:45.6265,Continuous,KeyDown,2,3,7,12,r,Correct,R,0,3472402,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:45.9039,Continuous,KeyDown,2,3,7,12,w,Correct,W,0,284804,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:46.1605,Continuous,KeyDown,2,3,7,12,e,Correct,E,0,2568769,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:46.1605,Continuous,Sequence Success,2,3,7,12,NA,NA,NA,NA,0,8889211,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:46.5295,Continuous,KeyDown,2,3,7,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:46.8696,Continuous,KeyDown,2,3,7,12,r,Correct,R,0,3471686,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:47.0013,Continuous,Sequence Failed,2,3,7,12,NA,NA,NA,NA,0,47913,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:28:47.0013,Continuous,InputWindowOver,2,3,8,12,NA,NA,NA,NA,NA,4,1,0,5,Got Fish,NA,NA,
2020-05-20,10:29:06.2195,Continuous,Frustration Questionnaire,NA,NA,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,
2020-05-20,10:29:27.5720,Continuous,KeyDown,2,2,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:27.8708,Continuous,KeyDown,2,2,8,13,r,Correct,R,0,2987336,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:28.1283,Continuous,KeyDown,2,2,8,13,w,Correct,W,0,2568928,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:28.4063,Continuous,KeyDown,2,2,8,13,e,Correct,E,0,271034,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:28.4063,Continuous,Sequence Success,2,2,8,13,NA,NA,NA,NA,0,8266604,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:28.7884,Continuous,KeyDown,2,2,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:29.1075,Continuous,KeyDown,2,2,8,13,r,Correct,R,0,3195392,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:29.3713,Continuous,KeyDown,2,2,8,13,w,Correct,W,0,2568792,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:29.6077,Continuous,KeyDown,2,2,8,13,e,Correct,E,0,2432646,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:29.6077,Continuous,Sequence Success,2,2,8,13,NA,NA,NA,NA,0,8196829,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:29.9756,Continuous,KeyDown,2,2,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:30.3087,Continuous,KeyDown,2,2,8,13,r,Correct,R,0,3470285,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:30.6009,Continuous,KeyDown,2,2,8,13,w,Correct,W,0,2917819,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:30.8954,Continuous,KeyDown,2,2,8,13,e,Correct,E,0,2499235,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:30.8954,Continuous,Sequence Success,2,2,8,13,NA,NA,NA,NA,0,8887339,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:31.2187,Continuous,KeyDown,2,2,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:31.5662,Continuous,KeyDown,2,2,8,13,r,Correct,R,0,3473513,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:31.8784,Continuous,KeyDown,2,2,8,13,w,Correct,W,0,3123527,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:32.1218,Continuous,KeyDown,2,2,8,13,e,Correct,E,0,2432539,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:32.1218,Continuous,Sequence Success,2,2,8,13,NA,NA,NA,NA,0,9029579,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:32.4898,Continuous,KeyDown,2,2,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:32.8783,Continuous,KeyDown,2,2,8,13,r,Correct,R,0,395819,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:33.1637,Continuous,KeyDown,2,2,8,13,w,Correct,W,0,2847005,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:33.4476,Continuous,KeyDown,2,2,8,13,e,Correct,E,0,2847266,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:33.4476,Continuous,Sequence Success,2,2,8,13,NA,NA,NA,NA,0,9652461,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:29:33.5586,Continuous,InputWindowOver,2,2,9,13,NA,NA,NA,NA,NA,5,0,1,5,Got Fish,NA,NA,
2020-05-20,10:30:03.2406,Continuous,KeyDown,3,4,9,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:03.5191,Continuous,KeyDown,3,4,9,14,r,Correct,R,0,2776578,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:03.8038,Continuous,KeyDown,3,4,9,14,w,Correct,W,0,2848765,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:04.0951,Continuous,KeyDown,3,4,9,14,e,Correct,E,0,291566,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:04.0951,Continuous,Sequence Success,3,4,9,14,NA,NA,NA,NA,0,8541002,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:04.4495,Continuous,KeyDown,3,4,9,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:04.7696,Continuous,KeyDown,3,4,9,14,r,Correct,R,0,3197168,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:05.0949,Continuous,KeyDown,3,4,9,14,w,Correct,W,0,3265043,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:05.3592,Continuous,KeyDown,3,4,9,14,e,Correct,E,0,2637808,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:05.3592,Continuous,Sequence Success,3,4,9,14,NA,NA,NA,NA,0,910002,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:05.7342,Continuous,KeyDown,3,4,9,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:06.0748,Continuous,KeyDown,3,4,9,14,r,Correct,R,0,3331114,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:06.3726,Continuous,KeyDown,3,4,9,14,w,Correct,W,0,2987515,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:06.6793,Continuous,KeyDown,3,4,9,14,e,Correct,E,0,3055655,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:06.6793,Continuous,Sequence Success,3,4,9,14,NA,NA,NA,NA,0,9374284,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:07.0254,Continuous,KeyDown,3,4,9,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:07.3515,Continuous,KeyDown,3,4,9,14,r,Correct,R,0,3264522,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:07.6580,Continuous,KeyDown,3,4,9,14,w,Correct,W,0,3058692,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:07.9651,Continuous,KeyDown,3,4,9,14,e,Correct,E,0,2916086,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:07.9651,Continuous,Sequence Success,3,4,9,14,NA,NA,NA,NA,0,92393,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:08.3455,Continuous,KeyDown,3,4,9,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:08.6817,Continuous,KeyDown,3,4,9,14,r,Correct,R,0,340144,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:08.9999,Continuous,KeyDown,3,4,9,14,w,Correct,W,0,31253,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:09.0189,Continuous,Sequence Failed,3,4,9,14,NA,NA,NA,NA,0,6874129,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:09.0189,Continuous,InputWindowOver,3,4,9,14,NA,NA,NA,NA,NA,4,1,1,5,Fish Escaped,NA,NA,
2020-05-20,10:30:32.7911,Continuous,KeyDown,3,5,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:33.1101,Continuous,KeyDown,3,5,9,15,r,Correct,R,0,3195519,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:33.4235,Continuous,KeyDown,3,5,9,15,w,Correct,W,0,3055133,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:33.7212,Continuous,KeyDown,3,5,9,15,e,Correct,E,0,3056075,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:33.7212,Continuous,Sequence Success,3,5,9,15,NA,NA,NA,NA,0,9306727,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:34.0763,Continuous,KeyDown,3,5,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:34.4513,Continuous,KeyDown,3,5,9,15,r,Correct,R,0,3748496,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:34.8054,Continuous,KeyDown,3,5,9,15,w,Correct,W,0,347623,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:35.1183,Continuous,KeyDown,3,5,9,15,e,Correct,E,0,3192652,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:35.1183,Continuous,Sequence Success,3,5,9,15,NA,NA,NA,NA,1,041738,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:35.4714,Continuous,KeyDown,3,5,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:35.8404,Continuous,KeyDown,3,5,9,15,r,Correct,R,0,361126,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:36.1516,Continuous,KeyDown,3,5,9,15,w,Correct,W,0,319393,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:36.4649,Continuous,KeyDown,3,5,9,15,e,Correct,E,0,3125979,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:36.4649,Continuous,Sequence Success,3,5,9,15,NA,NA,NA,NA,0,993117,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:36.7910,Continuous,KeyDown,3,5,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:37.1810,Continuous,KeyDown,3,5,9,15,r,Correct,R,0,3887143,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:37.4922,Continuous,KeyDown,3,5,9,15,w,Correct,W,0,3126733,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:37.8268,Continuous,KeyDown,3,5,9,15,e,Correct,E,0,3195585,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:37.8268,Continuous,Sequence Success,3,5,9,15,NA,NA,NA,NA,1,020946,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:38.1733,Continuous,KeyDown,3,5,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:38.5413,Continuous,KeyDown,3,5,9,15,r,Correct,R,0,3678798,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:38.8186,Continuous,Sequence Failed,3,5,9,15,NA,NA,NA,NA,0,6529185,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:30:38.8186,Continuous,InputWindowOver,3,5,10,15,NA,NA,NA,NA,NA,4,1,2,5,Got Fish,NA,NA,
2020-05-20,10:31:03.2860,Continuous,KeyDown,3,5,10,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:31:03.5557,Continuous,KeyDown,3,5,10,16,r,Correct,R,0,2779934,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:31:03.8691,Continuous,KeyDown,3,5,10,16,w,Correct,W,0,3123797,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,10:31:04.1814,Continuous,KeyDown,3,5,10,16,e,Correct,E,0,3126129,NA,NA,NA,NA,NA,NA,NA,NA,
