Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-19,18:36:59.4829,Discrete,KeyDown,1,1,2,4,r,Correct,R,0.3166442,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:36:59.8503,Discrete,KeyDown,1,1,2,4,w,Correct,W,0.3675481,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:00.1335,Discrete,KeyDown,1,1,2,4,e,Correct,E,0.2824012,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:00.1335,Discrete,Sequence Success,1,1,2,4,NA,NA,NA,NA,0.9665935,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:01.9495,Discrete,InputWindowOver,1,1,2,4,NA,NA,NA,NA,NA,1,0,1,1,Fish Escaped,NA,NA,
2020-05-19,18:37:22.4334,Discrete,KeyDown,1,1,2,5,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:22.7495,Discrete,KeyDown,1,1,2,5,w,Failed,T,0.3167529,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:23.0499,Discrete,KeyDown,1,1,2,5,e,Failed,T,0.2998874,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:23.0499,Discrete,Sequence Failed,1,1,2,5,NA,NA,NA,NA,0.6166403,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:24.4164,Discrete,KeyDown,1,1,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:25.0659,Discrete,Sequence Failed,1,1,2,5,NA,NA,NA,NA,0.6499619,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:25.0659,Discrete,InputWindowOver,1,1,2,5,NA,NA,NA,NA,NA,0,2,0,2,Fish Escaped,NA,NA,
2020-05-19,18:37:48.8998,Discrete,KeyDown,1,1,2,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:49.1832,Discrete,KeyDown,1,1,2,6,r,Correct,R,0.2834966,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:49.4667,Discrete,KeyDown,1,1,2,6,w,Correct,W,0.2831286,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:49.9326,Discrete,KeyDown,1,1,2,6,e,Correct,E,0.4667095,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:49.9326,Discrete,Sequence Success,1,1,2,6,NA,NA,NA,NA,1.033335,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:50.2500,Discrete,KeyDown,1,1,2,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:50.4330,Discrete,KeyDown,1,1,2,6,r,Correct,R,0.1833573,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:50.6987,Discrete,KeyDown,1,1,2,6,w,Correct,W,0.2666957,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:37:51.6158,Discrete,InputWindowOver,1,1,3,6,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-19,18:38:14.3157,Discrete,KeyDown,1,1,3,7,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:14.5985,Discrete,KeyDown,1,1,3,7,w,Failed,T,0.2834174,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:14.8654,Discrete,KeyDown,1,1,3,7,e,Failed,T,0.2666765,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:14.8654,Discrete,Sequence Failed,1,1,3,7,NA,NA,NA,NA,0.5500939,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:15.2164,Discrete,KeyDown,1,1,3,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:15.3996,Discrete,KeyDown,1,1,3,7,r,Correct,R,0.1833451,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:15.7161,Discrete,KeyDown,1,1,3,7,w,Correct,W,0.3167155,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:15.9489,Discrete,KeyDown,1,1,3,7,e,Correct,E,0.233285,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:15.9489,Discrete,Sequence Success,1,1,3,7,NA,NA,NA,NA,0.7333455,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:16.3492,Discrete,KeyDown,1,1,3,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:16.6158,Discrete,KeyDown,1,1,3,7,r,Correct,R,0.2666613,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:16.8661,Discrete,KeyDown,1,1,3,7,w,Correct,W,0.2501248,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:17.0829,Discrete,KeyDown,1,1,3,7,e,Correct,E,0.2165052,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:17.0829,Discrete,Sequence Success,1,1,3,7,NA,NA,NA,NA,0.7332913,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:17.1987,Discrete,KeyDown,1,1,3,7,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:17.3156,Discrete,InputWindowOver,1,1,3,7,NA,NA,NA,NA,NA,2,1,2,3,Fish Escaped,NA,NA,
2020-05-19,18:38:41.5662,Discrete,KeyDown,1,1,3,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:41.9652,Discrete,KeyDown,1,1,3,8,r,Correct,R,0.4000272,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:42.2497,Discrete,KeyDown,1,1,3,8,w,Correct,W,0.2832866,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:42.5162,Discrete,KeyDown,1,1,3,8,e,Correct,E,0.2666999,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:42.5162,Discrete,Sequence Success,1,1,3,8,NA,NA,NA,NA,0.9500138,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:42.8493,Discrete,KeyDown,1,1,3,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:43.0662,Discrete,KeyDown,1,1,3,8,r,Correct,R,0.2166229,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:38:44.4832,Discrete,InputWindowOver,1,1,4,8,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-19,18:39:26.7998,Discrete,Frustration Questionnaire,NA,NA,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,
2020-05-19,18:39:46.7491,Discrete,KeyDown,2,3,4,9,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:47.0322,Discrete,KeyDown,2,3,4,9,w,Failed,T,0.2833335,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:47.2986,Discrete,KeyDown,2,3,4,9,e,Failed,T,0.2667242,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:47.2986,Discrete,Sequence Failed,2,3,4,9,NA,NA,NA,NA,0.5500576,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:47.5660,Discrete,KeyDown,2,3,4,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:47.7487,Discrete,KeyDown,2,3,4,9,r,Correct,R,0.183317,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:48.0485,Discrete,KeyDown,2,3,4,9,w,Correct,W,0.2998694,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:48.2822,Discrete,KeyDown,2,3,4,9,e,Correct,E,0.2332895,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:48.2822,Discrete,Sequence Success,2,3,4,9,NA,NA,NA,NA,0.7164759,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:48.5819,Discrete,KeyDown,2,3,4,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:48.9653,Discrete,KeyDown,2,3,4,9,r,Correct,R,0.3833389,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:49.0323,Discrete,KeyDown,2,3,4,9,w,Correct,W,0.066634,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:49.3488,Discrete,KeyDown,2,3,4,9,e,Correct,E,0.3167415,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:49.3488,Discrete,Sequence Success,2,3,4,9,NA,NA,NA,NA,0.7667144,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:39:49.7316,Discrete,InputWindowOver,2,3,4,9,NA,NA,NA,NA,NA,2,1,2,3,Fish Escaped,NA,NA,
2020-05-19,18:40:09.1155,Discrete,KeyDown,2,2,4,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:09.3158,Discrete,KeyDown,2,2,4,10,r,Correct,R,0.2000154,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:09.5488,Discrete,KeyDown,2,2,4,10,w,Correct,W,0.2333842,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:09.7824,Discrete,KeyDown,2,2,4,10,e,Correct,E,0.2334009,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:09.7824,Discrete,Sequence Success,2,2,4,10,NA,NA,NA,NA,0.6668006,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:12.0482,Discrete,InputWindowOver,2,2,5,10,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-19,18:40:34.1651,Discrete,KeyDown,2,2,5,11,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:34.4483,Discrete,KeyDown,2,2,5,11,w,Failed,T,0.2833491,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:34.7321,Discrete,KeyDown,2,2,5,11,e,Failed,T,0.2833747,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:34.7321,Discrete,Sequence Failed,2,2,5,11,NA,NA,NA,NA,0.5667238,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:34.9321,Discrete,KeyDown,2,2,5,11,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:35.0821,Discrete,KeyDown,2,2,5,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:35.4824,Discrete,KeyDown,2,2,5,11,w,Failed,R,0.4000031,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:35.4824,Discrete,Sequence Failed,2,2,5,11,NA,NA,NA,NA,0.4000031,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:35.7319,Discrete,KeyDown,2,2,5,11,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:35.8320,Discrete,KeyDown,2,2,5,11,r,Failed,T,0.09996171,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:35.9821,Discrete,KeyDown,2,2,5,11,t,Correct,T,0.1499547,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:36.3326,Discrete,KeyDown,2,2,5,11,w,Failed,R,0.3500161,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:36.3326,Discrete,Sequence Failed,2,2,5,11,NA,NA,NA,NA,0.5999325,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:36.5983,Discrete,KeyDown,2,2,5,11,ew,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:36.8150,Discrete,KeyDown,2,2,5,11,r,Failed,T,0.2166599,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:37.1986,Discrete,Sequence Failed,2,2,5,11,NA,NA,NA,NA,0.6001639,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:40:37.1986,Discrete,InputWindowOver,2,2,5,11,NA,NA,NA,NA,NA,0,4,0,4,Fish Escaped,NA,NA,
2020-05-19,18:41:01.2647,Discrete,KeyDown,2,2,5,12,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:01.5154,Discrete,KeyDown,2,2,5,12,w,Failed,T,0.2500606,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:01.7489,Discrete,KeyDown,2,2,5,12,e,Failed,T,0.2333073,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:01.7489,Discrete,Sequence Failed,2,2,5,12,NA,NA,NA,NA,0.4833679,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:02.0339,Discrete,KeyDown,2,2,5,12,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:02.1148,Discrete,KeyDown,2,2,5,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:02.4816,Discrete,KeyDown,2,2,5,12,w,Failed,R,0.3664907,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:02.4816,Discrete,Sequence Failed,2,2,5,12,NA,NA,NA,NA,0.3664907,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:03.0650,Discrete,KeyDown,2,2,5,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:03.2987,Discrete,KeyDown,2,2,5,12,r,Correct,R,0.2333154,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:03.5814,Discrete,KeyDown,2,2,5,12,w,Correct,W,0.2834731,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:03.7653,Discrete,KeyDown,2,2,5,12,e,Correct,E,0.1831844,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:03.7653,Discrete,Sequence Success,2,2,5,12,NA,NA,NA,NA,0.6999729,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:04.1975,Discrete,InputWindowOver,2,2,6,12,NA,NA,NA,NA,NA,1,2,0,3,Got Fish,NA,NA,
2020-05-19,18:41:23.0320,Discrete,KeyDown,2,3,6,13,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:23.2817,Discrete,KeyDown,2,3,6,13,w,Failed,T,0.2500299,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:23.4986,Discrete,KeyDown,2,3,6,13,e,Failed,T,0.2166072,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:23.4986,Discrete,Sequence Failed,2,3,6,13,NA,NA,NA,NA,0.4666371,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:23.8151,Discrete,KeyDown,2,3,6,13,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:24.0647,Discrete,KeyDown,2,3,6,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:24.4649,Discrete,KeyDown,2,3,6,13,w,Failed,R,0.4000148,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:24.4649,Discrete,Sequence Failed,2,3,6,13,NA,NA,NA,NA,0.4000148,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:24.6976,Discrete,KeyDown,2,3,6,13,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:25.0649,Discrete,KeyDown,2,3,6,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:25.2159,Discrete,KeyDown,2,3,6,13,r,Correct,R,0.1499178,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:25.4979,Discrete,KeyDown,2,3,6,13,w,Correct,W,0.2835346,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:25.7322,Discrete,KeyDown,2,3,6,13,e,Correct,E,0.2330942,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:25.7322,Discrete,Sequence Success,2,3,6,13,NA,NA,NA,NA,0.6665465,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:25.9310,Discrete,InputWindowOver,2,3,6,13,NA,NA,NA,NA,NA,1,2,1,3,Fish Escaped,NA,NA,
2020-05-19,18:41:45.7318,Discrete,KeyDown,2,3,6,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:46.0317,Discrete,KeyDown,2,3,6,14,r,Correct,R,0.2999541,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:46.3147,Discrete,KeyDown,2,3,6,14,e,Failed,W,0.2833449,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:46.3147,Discrete,Sequence Failed,2,3,6,14,NA,NA,NA,NA,0.583299,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:46.5814,Discrete,KeyDown,2,3,6,14,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:46.8653,Discrete,KeyDown,2,3,6,14,e,Failed,T,0.2831912,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:47.1816,Discrete,KeyDown,2,3,6,14,t,Correct,T,0.3169582,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:47.8508,Discrete,KeyDown,2,3,6,14,w,Failed,R,0.6663108,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:47.8508,Discrete,Sequence Failed,2,3,6,14,NA,NA,NA,NA,1.26646,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:48.0983,Discrete,KeyDown,2,3,6,14,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:48.4815,Discrete,KeyDown,2,3,6,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:48.5647,Discrete,Sequence Failed,2,3,6,14,NA,NA,NA,NA,0.0834099,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:41:48.5647,Discrete,InputWindowOver,2,3,6,14,NA,NA,NA,NA,NA,0,3,0,3,Fish Escaped,NA,NA,
2020-05-19,18:42:08.2978,Discrete,KeyDown,2,3,6,15,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:08.5147,Discrete,KeyDown,2,3,6,15,w,Failed,T,0.2165678,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:08.7983,Discrete,KeyDown,2,3,6,15,e,Failed,T,0.2833644,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:08.7983,Discrete,Sequence Failed,2,3,6,15,NA,NA,NA,NA,0.4999322,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:09.1644,Discrete,KeyDown,2,3,6,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:09.4312,Discrete,KeyDown,2,3,6,15,r,Correct,R,0.2668243,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:09.6976,Discrete,KeyDown,2,3,6,15,w,Correct,W,0.2665102,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:09.9314,Discrete,KeyDown,2,3,6,15,e,Correct,E,0.2333971,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:09.9314,Discrete,Sequence Success,2,3,6,15,NA,NA,NA,NA,0.7667316,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:11.1644,Discrete,InputWindowOver,2,3,7,15,NA,NA,NA,NA,NA,1,1,0,2,Got Fish,NA,NA,
2020-05-19,18:42:30.6477,Discrete,KeyDown,2,3,7,16,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:30.8647,Discrete,KeyDown,2,3,7,16,w,Failed,T,0.2165631,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:31.1145,Discrete,KeyDown,2,3,7,16,e,Failed,T,0.2501189,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:31.1145,Discrete,Sequence Failed,2,3,7,16,NA,NA,NA,NA,0.466682,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:31.4011,Discrete,KeyDown,2,3,7,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:31.5649,Discrete,KeyDown,2,3,7,16,r,Correct,R,0.166674,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:31.7977,Discrete,KeyDown,2,3,7,16,w,Correct,W,0.2333365,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:31.9977,Discrete,KeyDown,2,3,7,16,e,Correct,E,0.2000851,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:31.9977,Discrete,Sequence Success,2,3,7,16,NA,NA,NA,NA,0.6000956,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:32.3810,Discrete,KeyDown,2,3,7,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:32.5474,Discrete,KeyDown,2,3,7,16,r,Correct,R,0.1665154,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:32.7811,Discrete,KeyDown,2,3,7,16,w,Correct,W,0.2335834,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:33.0309,Discrete,KeyDown,2,3,7,16,e,Correct,E,0.2502355,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:33.0309,Discrete,Sequence Success,2,3,7,16,NA,NA,NA,NA,0.6503343,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:42:33.4479,Discrete,InputWindowOver,2,3,8,16,NA,NA,NA,NA,NA,2,1,1,3,Got Fish,NA,NA,
2020-05-19,18:42:58.2977,Discrete,Frustration Questionnaire,NA,NA,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,
2020-05-19,18:43:23.9974,Discrete,KeyDown,3,5,8,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:43:24.2318,Discrete,KeyDown,3,5,8,17,r,Correct,R,0.2344767,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:43:24.4806,Discrete,KeyDown,3,5,8,17,w,Correct,W,0.2489001,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:43:24.7141,Discrete,KeyDown,3,5,8,17,e,Correct,E,0.2333676,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:43:24.7141,Discrete,Sequence Success,3,5,8,17,NA,NA,NA,NA,0.7167444,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:43:24.9973,Discrete,KeyDown,3,5,8,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:43:26.9469,Discrete,InputWindowOver,3,5,9,17,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-19,18:44:04.5971,Discrete,KeyDown,3,4,9,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:44:04.8145,Discrete,KeyDown,3,4,9,18,r,Correct,R,0.2165766,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:44:05.0472,Discrete,KeyDown,3,4,9,18,w,Correct,W,0.233377,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:44:05.3141,Discrete,KeyDown,3,4,9,18,e,Correct,E,0.2667117,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:44:05.3141,Discrete,Sequence Success,3,4,9,18,NA,NA,NA,NA,0.7166653,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,18:44:05.5808,Discrete,KeyDown,3,4,9,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
