Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-19,16:16:18.4979,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:18.6019,Continuous,KeyDown,1,0,0,2,r,Correct,R,0.104123,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:18.8790,Continuous,KeyDown,1,0,0,2,w,Correct,W,0.2780268,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:18.9700,Continuous,KeyDown,1,0,0,2,e,Correct,E,0.09011346,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:18.9700,Continuous,Sequence Success,1,0,0,2,NA,NA,NA,NA,0.4722632,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:19.2961,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:19.3791,Continuous,KeyDown,1,0,0,2,r,Correct,R,0.0835103,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:19.5941,Continuous,KeyDown,1,0,0,2,w,Correct,W,0.2152491,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:19.6852,Continuous,KeyDown,1,0,0,2,e,Correct,E,0.09013397,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:19.6852,Continuous,Sequence Success,1,0,0,2,NA,NA,NA,NA,0.3888934,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:20.0392,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:20.1293,Continuous,KeyDown,1,0,0,2,r,Correct,R,0.0903098,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:20.4003,Continuous,KeyDown,1,0,0,2,w,Correct,W,0.2708289,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:20.4283,Continuous,KeyDown,1,0,0,2,e,Correct,E,0.02779168,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:20.4283,Continuous,Sequence Success,1,0,0,2,NA,NA,NA,NA,0.3889304,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:20.8444,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:20.9975,Continuous,KeyDown,1,0,0,2,r,Correct,R,0.1524681,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:21.2615,Continuous,KeyDown,1,0,0,2,w,Correct,W,0.263836,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:21.3375,Continuous,KeyDown,1,0,0,2,e,Correct,E,0.07642654,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:21.3375,Continuous,Sequence Success,1,0,0,2,NA,NA,NA,NA,0.4927306,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:21.6566,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:21.7546,Continuous,KeyDown,1,0,0,2,r,Correct,R,0.0971957,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:22.0737,Continuous,KeyDown,1,0,0,2,w,Correct,W,0.3195032,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:22.1567,Continuous,KeyDown,1,0,0,2,e,Correct,E,0.08334789,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:22.1567,Continuous,Sequence Success,1,0,0,2,NA,NA,NA,NA,0.5000468,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:22.7198,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:22.8239,Continuous,KeyDown,1,0,0,2,r,Correct,R,0.1042296,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:23.0809,Continuous,KeyDown,1,0,0,2,w,Correct,W,0.2569095,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:23.1429,Continuous,KeyDown,1,0,0,2,e,Correct,E,0.0625039,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:23.1429,Continuous,Sequence Success,1,0,0,2,NA,NA,NA,NA,0.423643,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:23.5250,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:23.6090,Continuous,KeyDown,1,0,0,2,r,Correct,R,0.0833608,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:23.9141,Continuous,KeyDown,1,0,0,2,w,Correct,W,0.3057678,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:24.0041,Continuous,KeyDown,1,0,0,2,e,Correct,E,0.09001014,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:24.0041,Continuous,Sequence Success,1,0,0,2,NA,NA,NA,NA,0.4791388,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:24.4492,Continuous,KeyDown,1,0,0,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:24.6923,Continuous,KeyDown,1,0,0,2,r,Correct,R,0.242937,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:24.7753,Continuous,Sequence Failed,1,0,0,2,NA,NA,NA,NA,0.3266432,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:24.7753,Continuous,InputWindowOver,1,0,1,2,NA,NA,NA,NA,NA,7,1,2,8,Got Fish,NA,NA,
2020-05-19,16:16:50.3522,Continuous,KeyDown,1,1,1,3,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:50.3868,Continuous,KeyDown,1,1,1,3,e,Failed,T,0.0347955,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:50.6993,Continuous,KeyDown,1,1,1,3,t,Correct,T,0.3124997,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:50.7683,Continuous,KeyDown,1,1,1,3,r,Correct,R,0.06948045,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:51.0324,Continuous,KeyDown,1,1,1,3,w,Correct,W,0.2638369,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:51.1224,Continuous,KeyDown,1,1,1,3,e,Correct,E,0.09027034,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:51.1224,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0.7708828,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:51.4285,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:51.5255,Continuous,KeyDown,1,1,1,3,r,Correct,R,0.0971593,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:51.8526,Continuous,KeyDown,1,1,1,3,w,Correct,W,0.3264178,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:51.9486,Continuous,KeyDown,1,1,1,3,e,Correct,E,0.09733871,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:51.9486,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0.5209158,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:52.2417,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:52.3657,Continuous,KeyDown,1,1,1,3,r,Correct,R,0.1248731,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:52.6438,Continuous,KeyDown,1,1,1,3,w,Correct,W,0.2779629,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:52.7478,Continuous,KeyDown,1,1,1,3,e,Correct,E,0.1042596,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:52.7478,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0.5070956,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:53.1989,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:53.3169,Continuous,KeyDown,1,1,1,3,r,Correct,R,0.1181513,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:53.5190,Continuous,KeyDown,1,1,1,3,w,Correct,W,0.2012991,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:53.5750,Continuous,KeyDown,1,1,1,3,e,Correct,E,0.05547351,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:53.5750,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0.3749239,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:53.8941,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:53.9561,Continuous,KeyDown,1,1,1,3,r,Correct,R,0.0625023,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:54.2131,Continuous,KeyDown,1,1,1,3,w,Correct,W,0.2571663,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:54.2691,Continuous,KeyDown,1,1,1,3,e,Correct,E,0.0554263,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:54.2691,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0.3750949,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:54.5393,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:54.6373,Continuous,KeyDown,1,1,1,3,r,Correct,R,0.09736469,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:54.8734,Continuous,KeyDown,1,1,1,3,w,Correct,W,0.2358504,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:54.9284,Continuous,KeyDown,1,1,1,3,e,Correct,E,0.0556049,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:54.9284,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0.38882,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:55.1784,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:55.2615,Continuous,KeyDown,1,1,1,3,r,Correct,R,0.0827123,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:55.5395,Continuous,KeyDown,1,1,1,3,w,Correct,W,0.2778727,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:55.6575,Continuous,KeyDown,1,1,1,3,e,Correct,E,0.1180313,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:55.6575,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0.4786164,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:55.9426,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:56.0396,Continuous,KeyDown,1,1,1,3,r,Correct,R,0.0971709,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:56.4077,Continuous,KeyDown,1,1,1,3,w,Correct,W,0.3611457,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:56.4907,Continuous,Sequence Failed,1,1,1,3,NA,NA,NA,NA,0.5485006,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:16:56.4907,Continuous,InputWindowOver,1,1,2,3,NA,NA,NA,NA,NA,7,1,1,8,Got Fish,NA,NA,
2020-05-19,16:17:21.9632,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:22.0462,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.083556,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:22.3173,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.270976,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:22.3523,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.03445733,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:22.3523,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.3889894,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:22.5953,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:22.6643,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.06946389,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:22.8864,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.2221311,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:22.9494,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.06269363,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:22.9494,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.3542886,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:23.2065,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:23.2555,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.0487351,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:23.4635,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.2081305,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:23.5185,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.05559149,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:23.5195,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.3124571,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:23.8176,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:23.8656,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.0485003,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:24.0817,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.2154114,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:24.1517,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.06937709,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:24.1517,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.3332888,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:24.4917,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:24.6098,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.1182269,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:24.9214,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.3124202,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:24.9844,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.06264371,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:24.9844,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.4932908,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:25.1304,Continuous,KeyDown,1,0,2,4,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:25.4425,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:25.6515,Continuous,KeyDown,1,0,2,4,w,Failed,R,0.2083294,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:25.6515,Continuous,Sequence Failed,1,0,2,4,NA,NA,NA,NA,0.2083294,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:25.7205,Continuous,KeyDown,1,0,2,4,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:26.0536,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:26.1376,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.0832665,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:26.3317,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.194389,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:26.3947,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.06260148,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:26.3947,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.340257,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:26.6717,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:26.7478,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.0764973,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:26.9358,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.1874232,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:26.9708,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.0346832,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:26.9708,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.2986037,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:28.0331,Continuous,InputWindowOver,1,0,2,4,NA,NA,NA,NA,NA,7,1,1,8,Fish Escaped,NA,NA,
2020-05-19,16:17:47.7762,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:47.8661,Continuous,KeyDown,1,0,2,5,r,Correct,R,0.09010959,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:48.1441,Continuous,KeyDown,1,0,2,5,w,Correct,W,0.2780476,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:48.2281,Continuous,KeyDown,1,0,2,5,e,Correct,E,0.08303452,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:48.2281,Continuous,Sequence Success,1,0,2,5,NA,NA,NA,NA,0.4511917,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:48.5545,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:48.6516,Continuous,KeyDown,1,0,2,5,r,Correct,R,0.0972888,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:48.9226,Continuous,KeyDown,1,0,2,5,w,Correct,W,0.2708535,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:48.9436,Continuous,KeyDown,1,0,2,5,e,Correct,E,0.02103099,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:48.9436,Continuous,Sequence Success,1,0,2,5,NA,NA,NA,NA,0.3891733,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:49.3396,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:49.4286,Continuous,KeyDown,1,0,2,5,r,Correct,R,0.09038339,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:49.6791,Continuous,KeyDown,1,0,2,5,w,Correct,W,0.2501138,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:49.7481,Continuous,KeyDown,1,0,2,5,e,Correct,E,0.06947008,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:49.7481,Continuous,Sequence Success,1,0,2,5,NA,NA,NA,NA,0.4099672,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:50.0612,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:50.1232,Continuous,KeyDown,1,0,2,5,r,Correct,R,0.0625041,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:50.3872,Continuous,KeyDown,1,0,2,5,w,Correct,W,0.2639255,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:50.4363,Continuous,KeyDown,1,0,2,5,e,Correct,E,0.04858461,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:50.4363,Continuous,Sequence Success,1,0,2,5,NA,NA,NA,NA,0.3750142,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:50.8043,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:50.9084,Continuous,KeyDown,1,0,2,5,r,Correct,R,0.1048051,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:51.1924,Continuous,KeyDown,1,0,2,5,w,Correct,W,0.2839994,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:51.2834,Continuous,KeyDown,1,0,2,5,e,Correct,E,0.0694702,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:51.2834,Continuous,Sequence Success,1,0,2,5,NA,NA,NA,NA,0.4582748,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:51.5955,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:51.6795,Continuous,KeyDown,1,0,2,5,r,Correct,R,0.0833853,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:52.0196,Continuous,KeyDown,1,0,2,5,w,Correct,W,0.3401619,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:52.0546,Continuous,KeyDown,1,0,2,5,e,Correct,E,0.03467348,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:52.0546,Continuous,Sequence Success,1,0,2,5,NA,NA,NA,NA,0.4582206,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:17:52.4217,Continuous,KeyDown,1,0,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
