Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-12,22:14:46.2463,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.07382323,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:14:46.2463,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.283451,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:14:47.7288,Continuous,InputWindowOver,1,0,1,1,NA,NA,NA,NA,NA,5,0,1,5,Got Fish,NA,NA,
2020-05-12,22:15:05.6808,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:05.7778,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.09707931,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:05.9206,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.1422367,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:06.0046,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.08469255,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:06.0046,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.3240085,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:07.0696,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:07.1746,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.1044729,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:07.3075,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.1337521,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:07.3885,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.08045025,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:07.3895,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.3186753,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:08.2092,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:08.2912,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.0829903,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:08.4062,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.1142643,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:08.4751,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.06895562,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:08.4751,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.2662102,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:09.2889,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:09.3838,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.09486651,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:09.4788,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.09543089,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:09.5588,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.07985517,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:09.5598,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.2701526,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:11.4079,Continuous,InputWindowOver,1,1,2,2,NA,NA,NA,NA,NA,4,0,0,4,Got Fish,NA,NA,
2020-05-12,22:15:31.6520,Continuous,KeyDown,1,0,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:31.7330,Continuous,KeyDown,1,0,2,3,r,Correct,R,0.0812402,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:31.8739,Continuous,KeyDown,1,0,2,3,w,Correct,W,0.1394102,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:31.9729,Continuous,KeyDown,1,0,2,3,e,Correct,E,0.1006495,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:31.9729,Continuous,Sequence Success,1,0,2,3,NA,NA,NA,NA,0.3212999,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:33.0831,Continuous,KeyDown,1,0,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:33.1541,Continuous,KeyDown,1,0,2,3,r,Correct,R,0.07036771,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:33.2990,Continuous,KeyDown,1,0,2,3,w,Correct,W,0.1451165,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:33.3890,Continuous,KeyDown,1,0,2,3,e,Correct,E,0.08936562,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:33.3890,Continuous,Sequence Success,1,0,2,3,NA,NA,NA,NA,0.3048498,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:34.1927,Continuous,KeyDown,1,0,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:34.2747,Continuous,KeyDown,1,0,2,3,r,Correct,R,0.08212151,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:34.3837,Continuous,KeyDown,1,0,2,3,w,Correct,W,0.1090996,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:34.4676,Continuous,KeyDown,1,0,2,3,e,Correct,E,0.08353372,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:34.4676,Continuous,Sequence Success,1,0,2,3,NA,NA,NA,NA,0.2747548,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:35.2201,Continuous,KeyDown,1,0,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:35.2921,Continuous,KeyDown,1,0,2,3,r,Correct,R,0.0728592,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:35.4201,Continuous,KeyDown,1,0,2,3,w,Correct,W,0.1284935,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:35.5070,Continuous,KeyDown,1,0,2,3,e,Correct,E,0.08509959,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:35.5070,Continuous,Sequence Success,1,0,2,3,NA,NA,NA,NA,0.2864523,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:37.5872,Continuous,InputWindowOver,1,0,2,3,NA,NA,NA,NA,NA,4,0,1,4,Fish Escaped,NA,NA,
2020-05-12,22:15:57.5210,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:57.6059,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.0847076,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:57.7359,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.1297111,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:57.8228,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.08693379,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:57.8228,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.3013525,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:58.7396,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:58.8213,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.0831306,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:58.9462,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.1243124,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:59.0152,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.0682859,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:59.0152,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.2757289,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:59.8429,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:15:59.9409,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.09886452,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:00.0589,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.1180032,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:00.1348,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.07592291,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:00.1348,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.2927907,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:00.9166,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:01.0025,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.086367,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:01.1025,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.09989572,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:01.1805,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.07757509,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:01.1805,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.2638378,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:03.1471,Continuous,InputWindowOver,1,0,3,4,NA,NA,NA,NA,NA,4,0,0,4,Got Fish,NA,NA,
2020-05-12,22:16:20.2735,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:20.3785,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.1052689,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:20.5322,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.1519877,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:20.5922,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.0612621,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:20.5922,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.3185187,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:21.5119,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:21.5968,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.0845935,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:21.7368,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.1400654,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:21.8258,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.08907814,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:21.8258,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.3137371,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:22.6585,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:22.7445,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.0870688,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:22.8434,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.09911872,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:22.9144,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.07065059,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:22.9144,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.2568381,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:23.5358,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:23.6188,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.08340301,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:23.7317,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.1127424,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:23.7837,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.05238198,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:23.7837,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.2485274,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:24.5381,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:24.6061,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.0683114,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:24.6961,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.0901285,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:24.7680,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.07174788,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:24.7680,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.2301878,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:16:25.9697,Continuous,InputWindowOver,1,1,4,5,NA,NA,NA,NA,NA,5,0,1,5,Got Fish,NA,NA,
2020-05-12,22:16:35.8741,Continuous,Frustration Questionnaire,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,
