Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-12,22:12:11.4913,Discrete,Sequence Success,1,1,0,2,NA,NA,NA,NA,0.2923362,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:12:13.8815,Discrete,InputWindowOver,1,1,1,2,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-12,22:12:36.3054,Discrete,KeyDown,1,0,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:12:36.4293,Discrete,KeyDown,1,0,1,3,r,Correct,R,0.1253029,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:12:36.6429,Discrete,KeyDown,1,0,1,3,w,Correct,W,0.2111887,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:12:36.7178,Discrete,KeyDown,1,0,1,3,e,Correct,E,0.07603481,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:12:36.7178,Discrete,Sequence Success,1,0,1,3,NA,NA,NA,NA,0.4125265,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:12:38.9608,Discrete,InputWindowOver,1,0,2,3,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-12,22:12:58.7687,Discrete,KeyDown,1,1,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:12:58.8907,Discrete,KeyDown,1,1,2,4,r,Correct,R,0.1219559,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:12:59.0366,Discrete,KeyDown,1,1,2,4,w,Correct,W,0.1473275,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:12:59.1006,Discrete,KeyDown,1,1,2,4,e,Correct,E,0.0636937,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:12:59.1006,Discrete,Sequence Success,1,1,2,4,NA,NA,NA,NA,0.3329771,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:13:01.6034,Discrete,InputWindowOver,1,1,2,4,NA,NA,NA,NA,NA,1,0,1,1,Fish Escaped,NA,NA,
2020-05-12,22:13:19.3692,Discrete,KeyDown,1,1,2,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:13:19.4602,Discrete,KeyDown,1,1,2,5,r,Correct,R,0.09165879,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:13:19.6142,Discrete,KeyDown,1,1,2,5,w,Correct,W,0.1532119,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:13:19.6811,Discrete,KeyDown,1,1,2,5,e,Correct,E,0.06699324,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:13:19.6811,Discrete,Sequence Success,1,1,2,5,NA,NA,NA,NA,0.311864,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:13:22.0224,Discrete,InputWindowOver,1,1,3,5,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-12,22:13:39.9427,Discrete,KeyDown,1,0,3,6,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:13:40.0457,Discrete,KeyDown,1,0,3,6,r,Correct,R,0.1035238,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:13:40.2116,Discrete,KeyDown,1,0,3,6,w,Correct,W,0.166618,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:13:40.4355,Discrete,KeyDown,1,0,3,6,e,Correct,E,0.2234057,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:13:40.4355,Discrete,Sequence Success,1,0,3,6,NA,NA,NA,NA,0.4935475,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:13:42.6005,Discrete,InputWindowOver,1,0,3,6,NA,NA,NA,NA,NA,1,0,1,1,Fish Escaped,NA,NA,
2020-05-12,22:14:01.6602,Discrete,KeyDown,1,0,3,7,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:14:01.7572,Discrete,KeyDown,1,0,3,7,r,Correct,R,0.0975088,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:14:01.9251,Discrete,KeyDown,1,0,3,7,w,Correct,W,0.168061,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:14:02.0271,Discrete,KeyDown,1,0,3,7,e,Correct,E,0.101197,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:14:02.0271,Discrete,Sequence Success,1,0,3,7,NA,NA,NA,NA,0.3667668,NA,NA,NA,NA,NA,NA,NA,
2020-05-12,22:14:04.1436,Discrete,InputWindowOver,1,0,4,7,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-12,22:14:11.1013,Discrete,Frustration Questionnaire,NA,NA,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,
